FECHA;FECHAAPERTURA;TARJETA;CORREDOR;LINEA;SENTIDO
20/01/2019 12:02:25 AM;19/01/2019 10:37:09 PM;3939167;Cor 2 Azul;L25;Vuelta
20/01/2019 12:02:26 AM;19/01/2019 11:31:29 PM;3040988;Cor 6 Naranja;L66;Ida
20/01/2019 12:02:26 AM;19/01/2019 11:27:35 PM;5988150;Cor 4 Amarillo;L43;Vuelta
20/01/2019 12:02:27 AM;19/01/2019 11:54:08 PM;4081209;Cor 7 Azul;L75;Ida
20/01/2019 12:02:27 AM;19/01/2019 11:52:51 PM;5714315;Cor 1 Naranja;L10;Ida
20/01/2019 12:02:28 AM;19/01/2019 11:36:55 PM;3350938;Cor 4 Amarillo;L42;Ida
20/01/2019 12:02:29 AM;19/01/2019 11:54:08 PM;5096800;Cor 7 Azul;L75;Ida
20/01/2019 12:02:29 AM;19/01/2019 10:06:56 PM;2335603;Cor 1 Naranja;L14;Vuelta
20/01/2019 12:02:30 AM;19/01/2019 10:23:44 PM;4321109;Cor 1 Naranja;L15;Vuelta
20/01/2019 12:02:32 AM;19/01/2019 11:54:08 PM;5338987;Cor 7 Azul;L75;Ida
20/01/2019 12:02:32 AM;19/01/2019 10:23:44 PM;4165773;Cor 1 Naranja;L15;Vuelta
20/01/2019 12:02:33 AM;19/01/2019 11:01:52 PM;5938544;Cor 7 Azul;L70;Vuelta
20/01/2019 12:02:34 AM;19/01/2019 11:01:52 PM;5938544;Cor 7 Azul;L70;Vuelta
20/01/2019 12:02:37 AM;19/01/2019 11:42:24 PM;6049005;Cor 1 Naranja;L19;Ida
20/01/2019 12:02:38 AM;19/01/2019 10:41:29 PM;3996530;Cor 2 Azul;L23;Vuelta
20/01/2019 12:02:38 AM;20/01/2019 12:02:03 AM;3999773;Cor 1 Naranja;L15;Ida
20/01/2019 12:02:39 AM;19/01/2019 11:54:08 PM;3831343;Cor 7 Azul;L75;Ida
20/01/2019 12:02:39 AM;19/01/2019 06:41:19 PM;3130181;Cor 3 Rojo;L32;Vuelta
20/01/2019 12:02:40 AM;19/01/2019 10:41:29 PM;5900938;Cor 2 Azul;L23;Vuelta
20/01/2019 12:02:40 AM;19/01/2019 10:36:27 PM;5402247;Cor 6 Naranja;L67;Vuelta
20/01/2019 12:02:41 AM;19/01/2019 11:42:24 PM;5437955;Cor 1 Naranja;L19;Ida
20/01/2019 12:02:44 AM;19/01/2019 11:14:20 PM;8018341;TROLE;B;Vuelta
20/01/2019 12:02:44 AM;19/01/2019 11:54:08 PM;6109624;Cor 7 Azul;L75;Ida
20/01/2019 12:02:46 AM;19/01/2019 11:14:20 PM;4337392;TROLE;B;Vuelta
20/01/2019 12:02:48 AM;19/01/2019 11:54:08 PM;5354989;Cor 7 Azul;L75;Ida
20/01/2019 12:02:48 AM;19/01/2019 11:14:20 PM;4820239;TROLE;B;Vuelta
20/01/2019 12:02:49 AM;19/01/2019 10:41:29 PM;4435340;Cor 2 Azul;L23;Vuelta
20/01/2019 12:02:49 AM;19/01/2019 11:16:59 PM;5037748;Cor 5 Amarillo;L52;Ida
20/01/2019 12:02:51 AM;19/01/2019 11:16:59 PM;5037748;Cor 5 Amarillo;L52;Ida
20/01/2019 12:02:52 AM;19/01/2019 11:16:59 PM;5037748;Cor 5 Amarillo;L52;Ida
20/01/2019 12:02:55 AM;19/01/2019 11:25:35 PM;3911443;Cor 1 Naranja;L10;Ida
20/01/2019 12:02:56 AM;19/01/2019 10:13:47 PM;5502898;Cor 1 Naranja;L12;Vuelta
20/01/2019 12:02:58 AM;19/01/2019 11:16:59 PM;3117049;Cor 5 Amarillo;L52;Ida
20/01/2019 12:03:01 AM;19/01/2019 11:54:08 PM;8083933;Cor 7 Azul;L75;Ida
20/01/2019 12:03:01 AM;19/01/2019 11:37:48 PM;4467852;Cor 3 Rojo;L32;Ida
20/01/2019 12:03:04 AM;19/01/2019 11:08:24 PM;3093303;Cor 5 Amarillo;L54;Vuelta
20/01/2019 12:03:05 AM;19/01/2019 11:08:24 PM;3093303;Cor 5 Amarillo;L54;Vuelta
20/01/2019 12:03:05 AM;19/01/2019 10:05:42 PM;4453071;Cor 5 Amarillo;L52;Vuelta
20/01/2019 12:03:06 AM;19/01/2019 09:59:26 PM;5866507;Cor 1 Naranja;L11;Vuelta
20/01/2019 12:03:07 AM;19/01/2019 11:37:48 PM;5741114;Cor 3 Rojo;L32;Ida
20/01/2019 12:03:10 AM;19/01/2019 11:37:48 PM;4467852;Cor 3 Rojo;L32;Ida
20/01/2019 12:03:13 AM;19/01/2019 10:50:10 PM;5540853;Cor 3 Rojo;L31;Vuelta
20/01/2019 12:03:14 AM;19/01/2019 11:00:02 PM;4303975;Cor 7 Azul;L71;Vuelta
20/01/2019 12:03:15 AM;19/01/2019 10:50:10 PM;5540853;Cor 3 Rojo;L31;Vuelta
20/01/2019 12:03:18 AM;19/01/2019 11:56:49 PM;4848379;Cor 6 Naranja;L68;Ida
20/01/2019 12:03:21 AM;19/01/2019 11:56:49 PM;4283053;Cor 6 Naranja;L68;Ida
20/01/2019 12:03:23 AM;19/01/2019 11:43:07 PM;2523756;Cor 2 Azul;L28;Ida
20/01/2019 12:03:28 AM;19/01/2019 10:44:04 PM;3167266;Cor 2 Azul;L26;Vuelta
20/01/2019 12:03:34 AM;20/01/2019 12:00:27 AM;4698677;TROLE;B;Ida
20/01/2019 12:03:36 AM;20/01/2019 12:00:27 AM;4376452;TROLE;B;Ida
20/01/2019 12:03:38 AM;19/01/2019 10:26:50 PM;4594049;Cor 1 Naranja;L18;Vuelta
20/01/2019 12:03:39 AM;20/01/2019 12:00:27 AM;4458222;TROLE;B;Ida
20/01/2019 12:03:43 AM;19/01/2019 11:08:05 PM;3562047;Cor 1 Naranja;L15;Ida
20/01/2019 12:03:46 AM;19/01/2019 11:01:52 PM;2993021;Cor 7 Azul;L70;Vuelta
20/01/2019 12:03:49 AM;19/01/2019 11:01:52 PM;6003617;Cor 7 Azul;L70;Vuelta
20/01/2019 12:03:53 AM;19/01/2019 11:59:22 PM;4387401;Cor 2 Azul;L27;Ida
20/01/2019 12:04:06 AM;19/01/2019 10:55:34 PM;4937490;Cor 2 Azul;L29;Vuelta
20/01/2019 12:04:09 AM;19/01/2019 11:36:55 PM;5390262;Cor 4 Amarillo;L42;Ida
20/01/2019 12:04:13 AM;19/01/2019 11:10:30 PM;5551262;Cor 2 Azul;L24;Vuelta
20/01/2019 12:04:22 AM;19/01/2019 11:56:49 PM;4852858;Cor 6 Naranja;L68;Ida
20/01/2019 12:04:23 AM;19/01/2019 11:55:32 PM;5454269;Cor 2 Azul;L23;Ida
20/01/2019 12:04:24 AM;19/01/2019 11:55:32 PM;5454269;Cor 2 Azul;L23;Ida
20/01/2019 12:04:27 AM;19/01/2019 11:36:55 PM;5793833;Cor 4 Amarillo;L42;Ida
20/01/2019 12:04:29 AM;19/01/2019 10:32:02 PM;5706879;Cor 2 Azul;L28;Vuelta
20/01/2019 12:04:29 AM;19/01/2019 11:36:55 PM;5793833;Cor 4 Amarillo;L42;Ida
20/01/2019 12:04:30 AM;20/01/2019 12:03:11 AM;5687338;Cor 1 Naranja;L18;Ida
20/01/2019 12:04:31 AM;19/01/2019 11:36:55 PM;5793833;Cor 4 Amarillo;L42;Ida
20/01/2019 12:04:34 AM;19/01/2019 10:28:00 PM;5594577;Cor 7 Azul;L70;Vuelta
20/01/2019 12:04:38 AM;19/01/2019 10:10:15 PM;5676195;Cor 3 Rojo;L36;Vuelta
20/01/2019 12:04:41 AM;19/01/2019 11:56:49 PM;6059905;Cor 6 Naranja;L68;Ida
20/01/2019 12:04:41 AM;19/01/2019 11:28:34 PM;5141143;Cor 3 Rojo;L35;Ida
20/01/2019 12:04:42 AM;19/01/2019 10:51:12 PM;6090164;Cor 7 Azul;L74;Vuelta
20/01/2019 12:04:43 AM;19/01/2019 11:56:49 PM;6059905;Cor 6 Naranja;L68;Ida
20/01/2019 12:04:44 AM;19/01/2019 10:51:12 PM;6090164;Cor 7 Azul;L74;Vuelta
20/01/2019 12:04:48 AM;19/01/2019 11:04:24 PM;5184705;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:04:51 AM;20/01/2019 12:04:17 AM;2021394;Cor 7 Azul;L74;Ida
20/01/2019 12:04:55 AM;19/01/2019 09:56:42 PM;5733586;Cor 3 Rojo;L33;Vuelta
20/01/2019 12:04:59 AM;19/01/2019 10:38:56 PM;4504942;Cor 2 Azul;L21;Vuelta
20/01/2019 12:04:59 AM;19/01/2019 11:04:24 PM;2041747;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:05:00 AM;19/01/2019 11:47:46 PM;3850353;Cor 7 Azul;L71;Ida
20/01/2019 12:05:01 AM;19/01/2019 11:26:35 PM;4811603;Cor 5 Amarillo;L51;Ida
20/01/2019 12:05:01 AM;19/01/2019 11:09:56 PM;4999295;Cor 6 Naranja;L61;Vuelta
20/01/2019 12:05:02 AM;20/01/2019 12:00:03 AM;5955789;TROLE;A;Ida
20/01/2019 12:05:03 AM;19/01/2019 11:09:56 PM;4999295;Cor 6 Naranja;L61;Vuelta
20/01/2019 12:05:03 AM;19/01/2019 10:04:37 PM;5479856;Cor 8 Rojo;L82;Vuelta
20/01/2019 12:05:04 AM;19/01/2019 11:26:35 PM;5673366;Cor 5 Amarillo;L51;Ida
20/01/2019 12:05:06 AM;19/01/2019 10:04:37 PM;5479856;Cor 8 Rojo;L82;Vuelta
20/01/2019 12:05:06 AM;19/01/2019 10:35:47 PM;6072327;Cor 1 Naranja;L13;Vuelta
20/01/2019 12:05:10 AM;19/01/2019 10:43:42 PM;4911723;Cor 7 Azul;L75;Vuelta
20/01/2019 12:05:12 AM;19/01/2019 11:26:12 PM;4325644;Cor 8 Rojo;L82;Ida
20/01/2019 12:05:15 AM;19/01/2019 10:38:56 PM;6087638;Cor 2 Azul;L21;Vuelta
20/01/2019 12:05:15 AM;19/01/2019 11:56:49 PM;4821530;Cor 6 Naranja;L68;Ida
20/01/2019 12:05:18 AM;19/01/2019 11:56:49 PM;5988643;Cor 6 Naranja;L68;Ida
20/01/2019 12:05:19 AM;19/01/2019 11:26:12 PM;4325644;Cor 8 Rojo;L82;Ida
20/01/2019 12:05:20 AM;19/01/2019 10:41:29 PM;5108215;Cor 2 Azul;L23;Vuelta
20/01/2019 12:05:22 AM;19/01/2019 11:00:50 PM;6068412;Cor 6 Naranja;L63;Vuelta
20/01/2019 12:05:23 AM;19/01/2019 10:43:09 PM;4456828;Cor 1 Naranja;L10;Vuelta
20/01/2019 12:05:24 AM;19/01/2019 11:00:50 PM;6068412;Cor 6 Naranja;L63;Vuelta
20/01/2019 12:05:24 AM;19/01/2019 10:41:29 PM;5108215;Cor 2 Azul;L23;Vuelta
20/01/2019 12:05:25 AM;20/01/2019 12:02:23 AM;5585257;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:26 AM;19/01/2019 11:27:35 PM;5615115;Cor 4 Amarillo;L43;Vuelta
20/01/2019 12:05:27 AM;19/01/2019 09:47:36 PM;4608056;Cor 5 Amarillo;L53;Vuelta
20/01/2019 12:05:29 AM;19/01/2019 09:47:36 PM;4608056;Cor 5 Amarillo;L53;Vuelta
20/01/2019 12:05:34 AM;19/01/2019 11:23:34 PM;2828311;Cor 1 Naranja;L18;Ida
20/01/2019 12:05:38 AM;19/01/2019 11:28:34 PM;4537053;Cor 3 Rojo;L35;Ida
20/01/2019 12:05:39 AM;19/01/2019 11:28:34 PM;4537053;Cor 3 Rojo;L35;Ida
20/01/2019 12:05:40 AM;20/01/2019 12:02:23 AM;5239170;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:41 AM;20/01/2019 12:04:15 AM;5315694;Cor 2 Azul;L21;Ida
20/01/2019 12:05:42 AM;20/01/2019 12:02:23 AM;5239170;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:42 AM;19/01/2019 11:00:03 PM;5902176;Cor 1 Naranja;L17;Ida
20/01/2019 12:05:43 AM;20/01/2019 12:04:15 AM;5315694;Cor 2 Azul;L21;Ida
20/01/2019 12:05:44 AM;20/01/2019 12:02:23 AM;5239170;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:44 AM;19/01/2019 10:23:44 PM;4631998;Cor 1 Naranja;L15;Vuelta
20/01/2019 12:05:46 AM;19/01/2019 10:23:44 PM;4631998;Cor 1 Naranja;L15;Vuelta
20/01/2019 12:05:46 AM;20/01/2019 12:02:23 AM;5239170;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:48 AM;19/01/2019 11:43:07 PM;5792955;Cor 2 Azul;L28;Ida
20/01/2019 12:05:50 AM;19/01/2019 11:37:48 PM;2902490;Cor 3 Rojo;L32;Ida
20/01/2019 12:05:53 AM;20/01/2019 12:04:15 AM;5315694;Cor 2 Azul;L21;Ida
20/01/2019 12:05:54 AM;19/01/2019 10:40:52 PM;4564400;Cor 6 Naranja;L65;Vuelta
20/01/2019 12:05:55 AM;19/01/2019 10:44:47 PM;2164347;Cor 4 Amarillo;L40;Vuelta
20/01/2019 12:05:55 AM;20/01/2019 12:02:23 AM;4860158;Cor 5 Amarillo;L50;Ida
20/01/2019 12:05:57 AM;19/01/2019 10:40:52 PM;5531125;Cor 6 Naranja;L65;Vuelta
20/01/2019 12:05:58 AM;19/01/2019 10:44:47 PM;5839189;Cor 4 Amarillo;L40;Vuelta
20/01/2019 12:06:04 AM;20/01/2019 12:00:45 AM;5994389;TROLE;C;Ida
20/01/2019 12:06:11 AM;19/01/2019 10:37:09 PM;4763402;Cor 2 Azul;L25;Vuelta
20/01/2019 12:06:12 AM;19/01/2019 11:47:52 PM;5444302;Cor 4 Amarillo;L40;Ida
20/01/2019 12:06:13 AM;19/01/2019 11:04:24 PM;4489933;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:06:14 AM;19/01/2019 11:04:24 PM;4489933;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:06:14 AM;19/01/2019 10:37:09 PM;4763402;Cor 2 Azul;L25;Vuelta
20/01/2019 12:06:16 AM;19/01/2019 10:22:40 PM;2881201;Cor 6 Naranja;L62;Vuelta
20/01/2019 12:06:17 AM;19/01/2019 10:22:40 PM;2881201;Cor 6 Naranja;L62;Vuelta
20/01/2019 12:06:19 AM;19/01/2019 11:10:30 PM;3058948;Cor 2 Azul;L24;Vuelta
20/01/2019 12:06:21 AM;19/01/2019 11:04:24 PM;6087121;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:06:34 AM;19/01/2019 10:47:12 PM;5378099;Cor 6 Naranja;L60;Vuelta
20/01/2019 12:06:37 AM;19/01/2019 10:22:40 PM;5967430;Cor 6 Naranja;L62;Vuelta
20/01/2019 12:06:39 AM;19/01/2019 11:47:46 PM;5856440;Cor 7 Azul;L71;Ida
20/01/2019 12:06:46 AM;19/01/2019 11:43:24 PM;4463075;Cor 4 Amarillo;L41;Ida
20/01/2019 12:06:56 AM;19/01/2019 11:47:46 PM;4155032;Cor 7 Azul;L71;Ida
20/01/2019 12:07:01 AM;19/01/2019 11:01:16 PM;5691697;Cor 3 Rojo;L30;Vuelta
20/01/2019 12:07:03 AM;19/01/2019 11:01:16 PM;5691697;Cor 3 Rojo;L30;Vuelta
20/01/2019 12:07:08 AM;19/01/2019 11:54:08 PM;3913243;Cor 7 Azul;L75;Ida
20/01/2019 12:07:10 AM;19/01/2019 11:00:02 PM;4856088;Cor 7 Azul;L71;Vuelta
20/01/2019 12:07:10 AM;19/01/2019 11:26:12 PM;3167961;Cor 8 Rojo;L82;Ida
20/01/2019 12:07:13 AM;19/01/2019 11:00:02 PM;5934811;Cor 7 Azul;L71;Vuelta
20/01/2019 12:07:14 AM;19/01/2019 10:36:28 PM;5817036;Cor 6 Naranja;L66;Vuelta
20/01/2019 12:07:17 AM;19/01/2019 10:04:37 PM;5930564;Cor 8 Rojo;L82;Vuelta
20/01/2019 12:07:18 AM;19/01/2019 11:26:12 PM;4803648;Cor 8 Rojo;L82;Ida
20/01/2019 12:07:21 AM;19/01/2019 11:04:24 PM;4917985;Cor 8 Rojo;L80;Vuelta
20/01/2019 12:07:26 AM;20/01/2019 12:04:17 AM;8084439;Cor 7 Azul;L74;Ida
20/01/2019 12:07:31 AM;20/01/2019 12:04:17 AM;3508089;Cor 7 Azul;L74;Ida
20/01/2019 12:07:32 AM;19/01/2019 10:46:47 PM;5145574;Cor 8 Rojo;L81;Vuelta
20/01/2019 12:07:33 AM;19/01/2019 10:27:26 PM;4814359;Cor 6 Naranja;L60;Vuelta
20/01/2019 12:07:34 AM;20/01/2019 12:04:17 AM;3508089;Cor 7 Azul;L74;Ida
20/01/2019 12:07:34 AM;19/01/2019 10:46:47 PM;5756104;Cor 8 Rojo;L81;Vuelta
20/01/2019 12:07:35 AM;19/01/2019 11:08:58 PM;4446985;Cor 5 Amarillo;L45;Vuelta
20/01/2019 12:07:35 AM;20/01/2019 12:02:23 AM;3230280;Cor 5 Amarillo;L50;Ida
20/01/2019 12:07:39 AM;19/01/2019 11:00:07 PM;4521803;TROLE;C;Vuelta
20/01/2019 12:07:43 AM;19/01/2019 10:47:12 PM;4844036;Cor 6 Naranja;L60;Vuelta
20/01/2019 12:07:46 AM;19/01/2019 11:31:03 PM;6052414;Cor 6 Naranja;L65;Ida
20/01/2019 12:07:46 AM;19/01/2019 11:25:08 PM;3593200;Cor 6 Naranja;L62;Ida
20/01/2019 12:07:48 AM;20/01/2019 12:03:01 AM;5059013;Cor 4 Amarillo;L42;Ida
20/01/2019 12:07:48 AM;19/01/2019 09:53:48 PM;5577585;Cor 1 Naranja;L13;Vuelta
20/01/2019 12:07:50 AM;19/01/2019 11:31:03 PM;4893255;Cor 6 Naranja;L65;Ida
20/01/2019 12:07:50 AM;20/01/2019 12:03:01 AM;5059013;Cor 4 Amarillo;L42;Ida
20/01/2019 12:07:50 AM;19/01/2019 09:53:48 PM;5577585;Cor 1 Naranja;L13;Vuelta
20/01/2019 12:07:51 AM;19/01/2019 11:25:08 PM;6181103;Cor 6 Naranja;L62;Ida
20/01/2019 12:07:51 AM;19/01/2019 11:18:33 PM;5076449;Cor 6 Naranja;L60;Ida
20/01/2019 12:07:52 AM;19/01/2019 11:18:33 PM;5076449;Cor 6 Naranja;L60;Ida
20/01/2019 12:07:54 AM;19/01/2019 10:41:29 PM;5070082;Cor 2 Azul;L23;Vuelta
20/01/2019 12:07:55 AM;19/01/2019 11:25:08 PM;5525136;Cor 6 Naranja;L62;Ida
20/01/2019 12:07:55 AM;19/01/2019 10:26:46 PM;4888339;Cor 4 Amarillo;L43;Vuelta
20/01/2019 12:07:59 AM;19/01/2019 11:13:55 PM;5928229;Cor 5 Amarillo;L50;Vuelta
20/01/2019 12:08:00 AM;19/01/2019 11:31:03 PM;4893255;Cor 6 Naranja;L65;Ida
20/01/2019 12:08:05 AM;19/01/2019 11:26:16 PM;5559095;Cor 1 Naranja;L13;Ida
20/01/2019 12:08:14 AM;19/01/2019 10:44:47 PM;5549465;Cor 4 Amarillo;L40;Vuelta
20/01/2019 12:08:15 AM;19/01/2019 11:43:07 PM;4679556;Cor 2 Azul;L28;Ida
20/01/2019 12:08:17 AM;19/01/2019 11:43:07 PM;4679556;Cor 2 Azul;L28;Ida
20/01/2019 12:08:21 AM;20/01/2019 12:02:23 AM;5357465;Cor 5 Amarillo;L50;Ida
20/01/2019 12:08:22 AM;19/01/2019 11:07:11 PM;5155093;Cor 2 Azul;L22;Vuelta
20/01/2019 12:08:27 AM;19/01/2019 11:01:52 PM;5566477;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:08:30 AM;19/01/2019 11:59:22 PM;4492285;Cor 2 Azul;L27;Ida
20/01/2019 12:08:30 AM;19/01/2019 11:01:52 PM;3773078;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:08:31 AM;19/01/2019 10:28:00 PM;6107252;Cor 7 Azul;L70;Vuelta
20/01/2019 12:08:31 AM;19/01/2019 11:01:52 PM;3773078;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:08:34 AM;19/01/2019 10:28:00 PM;6107252;Cor 7 Azul;L70;Vuelta
20/01/2019 12:08:35 AM;19/01/2019 10:28:00 PM;6107252;Cor 7 Azul;L70;Vuelta
20/01/2019 12:08:35 AM;19/01/2019 11:01:52 PM;8002339;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:08:36 AM;19/01/2019 10:14:18 PM;4674068;Cor 1 Naranja;L17;Vuelta
20/01/2019 12:08:38 AM;19/01/2019 11:39:44 PM;4762996;Cor 8 Rojo;L83;Ida
20/01/2019 12:08:43 AM;19/01/2019 10:46:47 PM;5214575;Cor 8 Rojo;L81;Vuelta
20/01/2019 12:08:43 AM;19/01/2019 11:09:56 PM;8085511;Cor 6 Naranja;L61;Vuelta
20/01/2019 12:08:46 AM;19/01/2019 11:01:16 PM;5229249;Cor 3 Rojo;L30;Vuelta
20/01/2019 12:08:49 AM;19/01/2019 11:57:06 PM;2578101;Cor 2 Azul;L26;Ida
20/01/2019 12:08:51 AM;19/01/2019 11:57:06 PM;2578101;Cor 2 Azul;L26;Ida
20/01/2019 12:08:54 AM;19/01/2019 11:01:16 PM;5237677;Cor 3 Rojo;L30;Vuelta
20/01/2019 12:09:02 AM;19/01/2019 11:01:52 PM;8002339;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:09:04 AM;19/01/2019 11:26:28 PM;5633549;Cor 7 Azul;L75;Vuelta
20/01/2019 12:09:06 AM;19/01/2019 11:08:58 PM;8079955;Cor 5 Amarillo;L45;Vuelta
20/01/2019 12:09:07 AM;19/01/2019 10:55:34 PM;4297458;Cor 2 Azul;L29;Vuelta
20/01/2019 12:09:09 AM;19/01/2019 11:08:58 PM;8079955;Cor 5 Amarillo;L45;Vuelta
20/01/2019 12:09:10 AM;19/01/2019 10:22:40 PM;4828093;Cor 6 Naranja;L62;Vuelta
20/01/2019 12:09:10 AM;20/01/2019 12:02:03 AM;4479156;Cor 1 Naranja;L15;Ida
20/01/2019 12:09:11 AM;19/01/2019 11:01:52 PM;3773078;Cor 1 Naranja;L16;Vuelta
20/01/2019 12:09:12 AM;20/01/2019 12:02:03 AM;4479156;Cor 1 Naranja;L15;Ida
