FECHA;FECHAAPERTURA;TARJETA;CORREDOR;LINEA;SENTIDO
13/01/2019 12:02:31 AM;12/01/2019 11:00:05 PM;4669520;TROLE;C;Vuelta
13/01/2019 12:02:33 AM;12/01/2019 11:24:01 PM;5961284;Cor 1 Naranja;L10;Ida
13/01/2019 12:02:35 AM;12/01/2019 10:42:15 PM;3004865;Cor 5 Amarillo;L53;Vuelta
13/01/2019 12:02:36 AM;12/01/2019 10:42:15 PM;3004865;Cor 5 Amarillo;L53;Vuelta
13/01/2019 12:02:37 AM;12/01/2019 11:24:01 PM;5640512;Cor 1 Naranja;L10;Ida
13/01/2019 12:02:43 AM;12/01/2019 11:27:46 PM;6002786;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:02:43 AM;12/01/2019 11:24:01 PM;5640512;Cor 1 Naranja;L10;Ida
13/01/2019 12:02:44 AM;12/01/2019 10:42:15 PM;3004865;Cor 5 Amarillo;L53;Vuelta
13/01/2019 12:02:45 AM;12/01/2019 10:40:58 PM;5863852;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:47 AM;12/01/2019 10:40:58 PM;5699923;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:48 AM;12/01/2019 10:42:15 PM;3004865;Cor 5 Amarillo;L53;Vuelta
13/01/2019 12:02:49 AM;12/01/2019 10:22:13 PM;5840312;Cor 1 Naranja;L15;Vuelta
13/01/2019 12:02:50 AM;12/01/2019 10:08:20 PM;4137985;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:50 AM;12/01/2019 11:24:01 PM;5099043;Cor 1 Naranja;L10;Ida
13/01/2019 12:02:51 AM;12/01/2019 10:40:58 PM;5450431;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:51 AM;12/01/2019 10:50:01 PM;5092075;Cor 4 Amarillo;L40;Vuelta
13/01/2019 12:02:53 AM;12/01/2019 10:08:20 PM;4137985;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:54 AM;12/01/2019 10:50:01 PM;5099812;Cor 4 Amarillo;L40;Vuelta
13/01/2019 12:02:56 AM;12/01/2019 10:40:58 PM;10067532;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:02:57 AM;12/01/2019 11:51:08 PM;5239326;Cor 5 Amarillo;L45;Ida
13/01/2019 12:02:57 AM;12/01/2019 11:12:57 PM;4228470;Cor 2 Azul;L24;Vuelta
13/01/2019 12:03:03 AM;12/01/2019 11:26:08 PM;5803228;Cor 3 Rojo;L36;Ida
13/01/2019 12:03:04 AM;12/01/2019 11:12:57 PM;5231435;Cor 2 Azul;L24;Vuelta
13/01/2019 12:03:06 AM;12/01/2019 11:51:08 PM;4081209;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:12 AM;12/01/2019 11:51:08 PM;6045168;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:14 AM;12/01/2019 11:26:35 PM;8019923;Cor 8 Rojo;L81;Ida
13/01/2019 12:03:15 AM;12/01/2019 11:51:08 PM;5338987;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:17 AM;12/01/2019 11:51:08 PM;5096800;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:19 AM;12/01/2019 11:26:35 PM;8019923;Cor 8 Rojo;L81;Ida
13/01/2019 12:03:21 AM;12/01/2019 11:51:08 PM;4067666;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:22 AM;12/01/2019 11:26:35 PM;6032479;Cor 8 Rojo;L81;Ida
13/01/2019 12:03:23 AM;12/01/2019 10:40:58 PM;3134586;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:03:24 AM;12/01/2019 11:26:35 PM;4397450;Cor 8 Rojo;L81;Ida
13/01/2019 12:03:26 AM;13/01/2019 12:01:07 AM;4558835;Cor 6 Naranja;L60;Ida
13/01/2019 12:03:27 AM;12/01/2019 11:15:07 PM;3833896;Cor 2 Azul;L20;Ida
13/01/2019 12:03:27 AM;12/01/2019 11:51:08 PM;5354989;Cor 5 Amarillo;L45;Ida
13/01/2019 12:03:28 AM;12/01/2019 10:40:58 PM;5457108;Cor 8 Rojo;L81;Vuelta
13/01/2019 12:03:29 AM;12/01/2019 10:34:50 PM;5468885;Cor 6 Naranja;L67;Vuelta
13/01/2019 12:03:30 AM;12/01/2019 10:39:55 PM;5423463;Cor 6 Naranja;L65;Vuelta
13/01/2019 12:03:32 AM;12/01/2019 11:58:17 PM;5904723;Cor 4 Amarillo;L42;Ida
13/01/2019 12:03:35 AM;12/01/2019 09:58:14 PM;8085710;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:03:36 AM;12/01/2019 11:30:24 PM;4805856;Cor 3 Rojo;L32;Ida
13/01/2019 12:03:39 AM;12/01/2019 11:30:24 PM;5205254;Cor 3 Rojo;L32;Ida
13/01/2019 12:03:40 AM;12/01/2019 11:26:08 PM;5279680;Cor 3 Rojo;L36;Ida
13/01/2019 12:03:40 AM;13/01/2019 12:01:45 AM;5981077;Cor 2 Azul;L21;Ida
13/01/2019 12:03:41 AM;12/01/2019 11:50:34 PM;4588048;Cor 1 Naranja;L10;Ida
13/01/2019 12:03:42 AM;12/01/2019 11:26:08 PM;4862671;Cor 3 Rojo;L36;Ida
13/01/2019 12:03:44 AM;12/01/2019 09:58:14 PM;4261621;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:03:44 AM;13/01/2019 12:01:45 AM;4392755;Cor 2 Azul;L21;Ida
13/01/2019 12:03:44 AM;12/01/2019 11:50:34 PM;4588048;Cor 1 Naranja;L10;Ida
13/01/2019 12:03:46 AM;12/01/2019 09:58:14 PM;4261621;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:03:47 AM;12/01/2019 11:50:34 PM;4588048;Cor 1 Naranja;L10;Ida
13/01/2019 12:03:48 AM;12/01/2019 09:58:14 PM;4261621;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:03:50 AM;13/01/2019 12:01:45 AM;4855272;Cor 2 Azul;L21;Ida
13/01/2019 12:03:50 AM;12/01/2019 11:48:53 PM;4287380;Cor 3 Rojo;L33;Ida
13/01/2019 12:03:52 AM;13/01/2019 12:01:45 AM;4855272;Cor 2 Azul;L21;Ida
13/01/2019 12:03:53 AM;12/01/2019 09:58:14 PM;2437798;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:03:55 AM;12/01/2019 11:37:22 PM;5274470;Cor 8 Rojo;L80;Ida
13/01/2019 12:03:57 AM;12/01/2019 11:48:53 PM;4287380;Cor 3 Rojo;L33;Ida
13/01/2019 12:04:05 AM;13/01/2019 12:00:49 AM;3613352;TROLE;C;Ida
13/01/2019 12:04:06 AM;13/01/2019 12:00:49 AM;3613352;TROLE;C;Ida
13/01/2019 12:04:08 AM;12/01/2019 11:59:52 PM;5682761;Cor 6 Naranja;L68;Ida
13/01/2019 12:04:09 AM;12/01/2019 09:58:14 PM;5902176;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:04:11 AM;12/01/2019 10:47:06 PM;3024767;Cor 5 Amarillo;L50;Vuelta
13/01/2019 12:04:17 AM;12/01/2019 10:47:06 PM;3024767;Cor 5 Amarillo;L50;Vuelta
13/01/2019 12:04:21 AM;12/01/2019 11:52:11 PM;5663096;Cor 3 Rojo;L30;Ida
13/01/2019 12:04:22 AM;13/01/2019 12:01:07 AM;4226911;Cor 6 Naranja;L60;Ida
13/01/2019 12:04:22 AM;12/01/2019 11:00:00 PM;5665058;Cor 3 Rojo;L30;Vuelta
13/01/2019 12:04:24 AM;12/01/2019 10:48:53 PM;5065710;Cor 7 Azul;L74;Vuelta
13/01/2019 12:04:25 AM;13/01/2019 12:01:07 AM;4226911;Cor 6 Naranja;L60;Ida
13/01/2019 12:04:31 AM;12/01/2019 10:54:53 PM;4164877;Cor 5 Amarillo;L53;Ida
13/01/2019 12:04:33 AM;12/01/2019 10:08:21 PM;5295318;Cor 8 Rojo;L82;Vuelta
13/01/2019 12:04:35 AM;12/01/2019 10:08:21 PM;5295318;Cor 8 Rojo;L82;Vuelta
13/01/2019 12:04:35 AM;12/01/2019 10:04:59 PM;3463364;Cor 3 Rojo;L36;Vuelta
13/01/2019 12:04:36 AM;12/01/2019 10:32:27 PM;6047878;Cor 7 Azul;L71;Vuelta
13/01/2019 12:04:39 AM;12/01/2019 11:25:09 PM;5382957;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:04:45 AM;12/01/2019 11:25:09 PM;5673366;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:05:09 AM;12/01/2019 10:30:29 PM;4465327;Cor 1 Naranja;L18;Vuelta
13/01/2019 12:05:12 AM;13/01/2019 12:05:02 AM;3066075;Cor 5 Amarillo;L51;Ida
13/01/2019 12:05:14 AM;12/01/2019 10:54:53 PM;5904576;Cor 5 Amarillo;L53;Ida
13/01/2019 12:05:15 AM;12/01/2019 11:27:46 PM;4846830;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:05:19 AM;12/01/2019 11:51:33 PM;4926617;Cor 2 Azul;L28;Ida
13/01/2019 12:05:21 AM;12/01/2019 10:39:55 PM;5226222;Cor 6 Naranja;L65;Vuelta
13/01/2019 12:05:23 AM;12/01/2019 10:39:55 PM;8086499;Cor 6 Naranja;L65;Vuelta
13/01/2019 12:05:25 AM;12/01/2019 11:52:11 PM;3037053;Cor 3 Rojo;L30;Ida
13/01/2019 12:05:26 AM;12/01/2019 10:39:55 PM;4564400;Cor 6 Naranja;L65;Vuelta
13/01/2019 12:05:27 AM;12/01/2019 11:38:04 PM;4371514;Cor 2 Azul;L22;Ida
13/01/2019 12:05:29 AM;12/01/2019 11:27:46 PM;8004640;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:05:29 AM;12/01/2019 10:39:55 PM;3940429;Cor 6 Naranja;L65;Vuelta
13/01/2019 12:05:30 AM;12/01/2019 10:46:25 PM;5313656;Cor 8 Rojo;L80;Vuelta
13/01/2019 12:05:34 AM;12/01/2019 11:27:46 PM;3784869;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:05:36 AM;12/01/2019 11:27:46 PM;3784869;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:05:36 AM;12/01/2019 10:37:08 PM;5412611;Cor 4 Amarillo;L42;Vuelta
13/01/2019 12:05:37 AM;12/01/2019 11:26:08 PM;5646890;Cor 3 Rojo;L36;Ida
13/01/2019 12:05:39 AM;12/01/2019 11:07:22 PM;5840280;Cor 2 Azul;L28;Vuelta
13/01/2019 12:05:41 AM;12/01/2019 11:37:15 PM;4327886;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:42 AM;12/01/2019 11:26:08 PM;4686718;Cor 3 Rojo;L36;Ida
13/01/2019 12:05:42 AM;12/01/2019 11:37:15 PM;4327886;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:44 AM;12/01/2019 11:37:15 PM;4327886;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:47 AM;12/01/2019 11:37:15 PM;4327886;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:49 AM;12/01/2019 11:37:15 PM;4327886;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:50 AM;12/01/2019 10:37:08 PM;5675819;Cor 4 Amarillo;L42;Vuelta
13/01/2019 12:05:51 AM;12/01/2019 10:41:12 PM;5767801;Cor 2 Azul;L25;Vuelta
13/01/2019 12:05:53 AM;12/01/2019 10:41:12 PM;5653270;Cor 2 Azul;L25;Vuelta
13/01/2019 12:05:54 AM;12/01/2019 11:37:15 PM;4148144;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:57 AM;12/01/2019 11:37:15 PM;4148144;Cor 6 Naranja;L60;Ida
13/01/2019 12:05:58 AM;12/01/2019 11:27:46 PM;8090738;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:06:01 AM;12/01/2019 11:27:46 PM;5220931;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:06:02 AM;13/01/2019 12:04:29 AM;8008097;Cor 3 Rojo;L32;Ida
13/01/2019 12:06:02 AM;12/01/2019 11:37:15 PM;5170014;Cor 6 Naranja;L60;Ida
13/01/2019 12:06:04 AM;12/01/2019 11:37:15 PM;5170014;Cor 6 Naranja;L60;Ida
13/01/2019 12:06:13 AM;13/01/2019 12:00:49 AM;4985887;TROLE;C;Ida
13/01/2019 12:06:15 AM;13/01/2019 12:02:52 AM;3942470;Cor 2 Azul;L26;Ida
13/01/2019 12:06:24 AM;12/01/2019 11:30:22 PM;5229249;Cor 5 Amarillo;L53;Ida
13/01/2019 12:06:30 AM;12/01/2019 11:13:57 PM;8004520;Cor 1 Naranja;L15;Ida
13/01/2019 12:06:31 AM;12/01/2019 11:25:09 PM;3955678;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:06:31 AM;12/01/2019 11:00:00 PM;6046580;Cor 3 Rojo;L30;Vuelta
13/01/2019 12:06:32 AM;12/01/2019 11:50:35 PM;5894336;Cor 5 Amarillo;L54;Ida
13/01/2019 12:06:33 AM;12/01/2019 11:13:57 PM;8004520;Cor 1 Naranja;L15;Ida
13/01/2019 12:06:35 AM;12/01/2019 10:45:43 PM;8083073;Cor 7 Azul;L75;Vuelta
13/01/2019 12:06:36 AM;12/01/2019 11:25:09 PM;6021006;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:06:37 AM;12/01/2019 10:10:59 PM;6028112;Cor 1 Naranja;L17;Vuelta
13/01/2019 12:06:49 AM;12/01/2019 11:25:09 PM;4913722;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:06:51 AM;12/01/2019 10:04:59 PM;8083631;Cor 3 Rojo;L36;Vuelta
13/01/2019 12:06:53 AM;12/01/2019 10:04:59 PM;8088064;Cor 3 Rojo;L36;Vuelta
13/01/2019 12:06:54 AM;12/01/2019 11:25:09 PM;6053265;Cor 5 Amarillo;L51;Vuelta
13/01/2019 12:06:55 AM;12/01/2019 10:34:50 PM;4240919;Cor 6 Naranja;L67;Vuelta
13/01/2019 12:07:00 AM;12/01/2019 11:33:54 PM;3960507;Cor 4 Amarillo;L42;Ida
13/01/2019 12:07:01 AM;12/01/2019 10:28:00 PM;5879778;Cor 7 Azul;L70;Vuelta
13/01/2019 12:07:01 AM;12/01/2019 10:42:15 PM;6046457;Cor 5 Amarillo;L53;Vuelta
13/01/2019 12:07:06 AM;13/01/2019 12:01:20 AM;4097125;Cor 6 Naranja;L62;Ida
13/01/2019 12:07:18 AM;12/01/2019 10:36:18 PM;6099719;Cor 6 Naranja;L66;Vuelta
13/01/2019 12:07:21 AM;12/01/2019 10:47:06 PM;5961562;Cor 5 Amarillo;L50;Vuelta
13/01/2019 12:07:21 AM;12/01/2019 11:20:26 PM;3549313;Cor 2 Azul;L21;Vuelta
13/01/2019 12:07:25 AM;12/01/2019 10:55:52 PM;3671364;Cor 6 Naranja;L63;Vuelta
13/01/2019 12:07:26 AM;12/01/2019 10:36:18 PM;6099719;Cor 6 Naranja;L66;Vuelta
13/01/2019 12:07:36 AM;13/01/2019 12:07:26 AM;3188504;Cor 6 Naranja;L61;Ida
13/01/2019 12:07:39 AM;12/01/2019 11:24:01 PM;5227928;Cor 1 Naranja;L10;Ida
13/01/2019 12:07:42 AM;12/01/2019 11:52:32 PM;5790718;Cor 7 Azul;L75;Ida
13/01/2019 12:07:46 AM;12/01/2019 10:48:53 PM;3475767;Cor 7 Azul;L74;Vuelta
13/01/2019 12:07:48 AM;12/01/2019 11:17:44 PM;3921229;Cor 2 Azul;L29;Ida
13/01/2019 12:07:49 AM;12/01/2019 11:27:46 PM;3311220;Cor 4 Amarillo;L43;Vuelta
13/01/2019 12:07:51 AM;12/01/2019 11:23:52 PM;4215756;Cor 1 Naranja;L14;Ida
13/01/2019 12:07:52 AM;12/01/2019 10:38:30 PM;4871239;Cor 3 Rojo;L35;Vuelta
13/01/2019 12:07:53 AM;12/01/2019 11:23:52 PM;4215756;Cor 1 Naranja;L14;Ida
13/01/2019 12:07:55 AM;12/01/2019 11:23:52 PM;4278258;Cor 1 Naranja;L14;Ida
13/01/2019 12:07:56 AM;12/01/2019 11:15:05 PM;4854493;Cor 5 Amarillo;L54;Ida
13/01/2019 12:07:57 AM;12/01/2019 11:26:35 PM;5344444;Cor 8 Rojo;L81;Ida
13/01/2019 12:07:57 AM;12/01/2019 10:48:53 PM;4997881;Cor 7 Azul;L74;Vuelta
13/01/2019 12:07:59 AM;12/01/2019 11:28:35 PM;5983155;Cor 3 Rojo;L31;Ida
13/01/2019 12:08:00 AM;12/01/2019 11:26:35 PM;5145886;Cor 8 Rojo;L81;Ida
13/01/2019 12:08:07 AM;12/01/2019 11:18:37 PM;4763402;Cor 6 Naranja;L61;Ida
13/01/2019 12:08:11 AM;12/01/2019 11:13:57 PM;3150139;Cor 1 Naranja;L15;Ida
13/01/2019 12:08:14 AM;12/01/2019 10:15:18 PM;3373988;Cor 1 Naranja;L10;Vuelta
13/01/2019 12:08:15 AM;13/01/2019 12:05:32 AM;5398098;Cor 8 Rojo;L82;Ida
13/01/2019 12:08:18 AM;12/01/2019 10:15:18 PM;5101958;Cor 1 Naranja;L10;Vuelta
13/01/2019 12:08:19 AM;13/01/2019 12:05:32 AM;5398098;Cor 8 Rojo;L82;Ida
13/01/2019 12:08:19 AM;12/01/2019 11:38:04 PM;2662703;Cor 2 Azul;L22;Ida
13/01/2019 12:08:25 AM;12/01/2019 11:50:35 PM;5229147;Cor 5 Amarillo;L54;Ida
13/01/2019 12:08:27 AM;12/01/2019 11:37:22 PM;4970344;Cor 8 Rojo;L80;Ida
13/01/2019 12:08:27 AM;12/01/2019 11:33:54 PM;6048983;Cor 4 Amarillo;L42;Ida
13/01/2019 12:08:30 AM;12/01/2019 10:22:13 PM;5655213;Cor 1 Naranja;L15;Vuelta
13/01/2019 12:08:31 AM;12/01/2019 11:00:00 PM;6051916;Cor 3 Rojo;L30;Vuelta
13/01/2019 12:08:37 AM;12/01/2019 10:22:13 PM;5988152;Cor 1 Naranja;L15;Vuelta
13/01/2019 12:08:38 AM;12/01/2019 11:58:22 PM;2558715;Cor 7 Azul;L74;Ida
13/01/2019 12:08:38 AM;12/01/2019 11:15:39 PM;4622754;Cor 7 Azul;L72;Vuelta
13/01/2019 12:08:53 AM;13/01/2019 12:05:02 AM;8004251;Cor 5 Amarillo;L51;Ida
13/01/2019 12:08:55 AM;13/01/2019 12:05:02 AM;8004251;Cor 5 Amarillo;L51;Ida
13/01/2019 12:08:55 AM;12/01/2019 10:04:59 PM;3903960;Cor 3 Rojo;L36;Vuelta
13/01/2019 12:08:56 AM;12/01/2019 10:32:27 PM;4190838;Cor 7 Azul;L71;Vuelta
13/01/2019 12:08:57 AM;12/01/2019 10:32:27 PM;4190838;Cor 7 Azul;L71;Vuelta
13/01/2019 12:08:57 AM;13/01/2019 12:05:02 AM;8004251;Cor 5 Amarillo;L51;Ida
13/01/2019 12:08:58 AM;12/01/2019 11:00:25 PM;3585045;Cor 1 Naranja;L16;Vuelta
13/01/2019 12:08:58 AM;12/01/2019 10:32:27 PM;4190838;Cor 7 Azul;L71;Vuelta
13/01/2019 12:08:59 AM;12/01/2019 11:25:27 PM;6012659;Cor 3 Rojo;L33;Vuelta
13/01/2019 12:09:01 AM;12/01/2019 11:00:25 PM;3585045;Cor 1 Naranja;L16;Vuelta
13/01/2019 12:09:02 AM;13/01/2019 12:05:02 AM;8004251;Cor 5 Amarillo;L51;Ida
13/01/2019 12:09:06 AM;13/01/2019 12:05:02 AM;5897953;Cor 5 Amarillo;L51;Ida
13/01/2019 12:09:06 AM;12/01/2019 11:51:08 PM;5203702;Cor 5 Amarillo;L45;Ida
13/01/2019 12:09:07 AM;12/01/2019 11:51:08 PM;5203702;Cor 5 Amarillo;L45;Ida
13/01/2019 12:09:10 AM;12/01/2019 11:51:08 PM;5203702;Cor 5 Amarillo;L45;Ida
13/01/2019 12:09:14 AM;12/01/2019 09:58:14 PM;5866507;Cor 1 Naranja;L11;Vuelta
13/01/2019 12:09:18 AM;13/01/2019 12:01:16 AM;2489156;Cor 2 Azul;L23;Ida
13/01/2019 12:09:21 AM;12/01/2019 10:10:59 PM;5551361;Cor 1 Naranja;L17;Vuelta
13/01/2019 12:09:24 AM;12/01/2019 11:00:25 PM;6081224;Cor 1 Naranja;L16;Vuelta
13/01/2019 12:09:24 AM;12/01/2019 10:43:03 PM;3756132;Cor 1 Naranja;L10;Vuelta
13/01/2019 12:09:25 AM;12/01/2019 10:10:59 PM;5466788;Cor 1 Naranja;L17;Vuelta
13/01/2019 12:09:30 AM;13/01/2019 12:01:16 AM;8012205;Cor 2 Azul;L23;Ida
13/01/2019 12:09:31 AM;12/01/2019 11:10:48 PM;4844455;Cor 6 Naranja;L60;Ida
13/01/2019 12:09:32 AM;12/01/2019 10:22:13 PM;2649766;Cor 1 Naranja;L15;Vuelta
13/01/2019 12:09:33 AM;12/01/2019 10:47:06 PM;5818611;Cor 5 Amarillo;L50;Vuelta
13/01/2019 12:09:34 AM;12/01/2019 11:10:48 PM;4844455;Cor 6 Naranja;L60;Ida
13/01/2019 12:09:39 AM;13/01/2019 12:01:07 AM;2619513;Cor 6 Naranja;L60;Ida
13/01/2019 12:09:40 AM;12/01/2019 11:05:43 PM;2947849;Cor 2 Azul;L22;Vuelta
13/01/2019 12:09:40 AM;12/01/2019 10:51:44 PM;5912325;Cor 6 Naranja;L60;Vuelta
13/01/2019 12:09:42 AM;12/01/2019 10:22:13 PM;4566069;Cor 1 Naranja;L15;Vuelta
13/01/2019 12:09:42 AM;13/01/2019 12:01:07 AM;5886072;Cor 6 Naranja;L60;Ida
13/01/2019 12:09:43 AM;13/01/2019 12:05:32 AM;4662343;Cor 8 Rojo;L82;Ida
13/01/2019 12:09:45 AM;13/01/2019 12:05:32 AM;4662343;Cor 8 Rojo;L82;Ida
13/01/2019 12:09:47 AM;13/01/2019 12:05:32 AM;4662343;Cor 8 Rojo;L82;Ida
13/01/2019 12:09:48 AM;12/01/2019 11:30:19 PM;5061736;TROLE;A;Vuelta
13/01/2019 12:09:55 AM;12/01/2019 11:36:27 PM;5077328;Cor 3 Rojo;L34;Vuelta
13/01/2019 12:09:56 AM;12/01/2019 10:48:53 PM;3715627;Cor 7 Azul;L74;Vuelta
13/01/2019 12:09:56 AM;12/01/2019 11:44:00 PM;4167019;Cor 5 Amarillo;L50;Ida
13/01/2019 12:09:58 AM;12/01/2019 11:44:00 PM;4167019;Cor 5 Amarillo;L50;Ida
13/01/2019 12:09:59 AM;12/01/2019 11:36:27 PM;4948752;Cor 3 Rojo;L34;Vuelta
