FECHA;FECHAAPERTURA;TARJETA;CORREDOR;LINEA;SENTIDO
06/01/2019 12:02:45 AM;05/01/2019 10:40:03 PM;4023839;Cor 1 Naranja;L11;Vuelta
06/01/2019 12:02:45 AM;06/01/2019 12:01:38 AM;3436013;Cor 2 Azul;L21;Ida
06/01/2019 12:02:52 AM;06/01/2019 12:01:38 AM;3436013;Cor 2 Azul;L21;Ida
06/01/2019 12:02:56 AM;05/01/2019 11:19:13 PM;5104867;Cor 5 Amarillo;L54;Vuelta
06/01/2019 12:03:01 AM;05/01/2019 11:21:32 PM;8076385;Cor 8 Rojo;L81;Ida
06/01/2019 12:03:01 AM;05/01/2019 11:26:31 PM;3093203;Cor 1 Naranja;L13;Ida
06/01/2019 12:03:03 AM;05/01/2019 11:21:32 PM;8076385;Cor 8 Rojo;L81;Ida
06/01/2019 12:03:05 AM;05/01/2019 11:26:31 PM;3093203;Cor 1 Naranja;L13;Ida
06/01/2019 12:03:15 AM;06/01/2019 12:01:38 AM;5101652;Cor 2 Azul;L21;Ida
06/01/2019 12:03:18 AM;05/01/2019 11:54:22 PM;5239326;Cor 7 Azul;L75;Ida
06/01/2019 12:03:28 AM;05/01/2019 11:54:36 PM;4423470;Cor 2 Azul;L24;Ida
06/01/2019 12:03:29 AM;05/01/2019 10:40:05 PM;4871239;Cor 3 Rojo;L35;Vuelta
06/01/2019 12:03:30 AM;05/01/2019 11:54:22 PM;4081209;Cor 7 Azul;L75;Ida
06/01/2019 12:03:30 AM;05/01/2019 11:54:36 PM;4423470;Cor 2 Azul;L24;Ida
06/01/2019 12:03:37 AM;05/01/2019 11:56:06 PM;5954679;Cor 6 Naranja;L68;Ida
06/01/2019 12:03:37 AM;06/01/2019 12:00:17 AM;3220173;Cor 6 Naranja;L62;Ida
06/01/2019 12:03:39 AM;05/01/2019 11:56:06 PM;5954679;Cor 6 Naranja;L68;Ida
06/01/2019 12:03:41 AM;05/01/2019 11:56:06 PM;5954679;Cor 6 Naranja;L68;Ida
06/01/2019 12:03:41 AM;05/01/2019 11:13:32 PM;4104063;Cor 6 Naranja;L68;Vuelta
06/01/2019 12:03:42 AM;05/01/2019 11:47:42 PM;4940066;Cor 7 Azul;L71;Ida
06/01/2019 12:03:44 AM;05/01/2019 11:47:42 PM;4940066;Cor 7 Azul;L71;Ida
06/01/2019 12:03:45 AM;05/01/2019 10:47:23 PM;5314064;Cor 7 Azul;L74;Vuelta
06/01/2019 12:03:46 AM;05/01/2019 11:54:22 PM;5354989;Cor 7 Azul;L75;Ida
06/01/2019 12:03:46 AM;05/01/2019 10:32:10 PM;3029554;Cor 2 Azul;L28;Vuelta
06/01/2019 12:03:47 AM;05/01/2019 11:47:42 PM;4940066;Cor 7 Azul;L71;Ida
06/01/2019 12:03:53 AM;05/01/2019 11:54:22 PM;5338987;Cor 7 Azul;L75;Ida
06/01/2019 12:03:56 AM;06/01/2019 12:01:38 AM;6086787;Cor 2 Azul;L21;Ida
06/01/2019 12:03:57 AM;05/01/2019 11:47:42 PM;3293744;Cor 7 Azul;L71;Ida
06/01/2019 12:04:00 AM;05/01/2019 11:33:02 PM;4649673;Cor 6 Naranja;L65;Ida
06/01/2019 12:04:02 AM;05/01/2019 11:33:02 PM;5649415;Cor 6 Naranja;L65;Ida
06/01/2019 12:04:06 AM;05/01/2019 11:54:36 PM;2895336;Cor 2 Azul;L24;Ida
06/01/2019 12:04:09 AM;05/01/2019 11:33:02 PM;8076598;Cor 6 Naranja;L65;Ida
06/01/2019 12:04:10 AM;05/01/2019 11:56:25 PM;5644446;Cor 2 Azul;L23;Ida
06/01/2019 12:04:12 AM;05/01/2019 10:28:06 PM;5091314;Cor 7 Azul;L70;Vuelta
06/01/2019 12:04:16 AM;05/01/2019 11:56:25 PM;5466370;Cor 2 Azul;L23;Ida
06/01/2019 12:04:20 AM;05/01/2019 10:40:30 PM;3996530;Cor 2 Azul;L21;Vuelta
06/01/2019 12:04:21 AM;05/01/2019 10:36:02 PM;5939140;Cor 6 Naranja;L66;Vuelta
06/01/2019 12:04:24 AM;05/01/2019 10:36:02 PM;8084824;Cor 6 Naranja;L66;Vuelta
06/01/2019 12:04:27 AM;05/01/2019 11:12:27 PM;3549405;Cor 5 Amarillo;L50;Vuelta
06/01/2019 12:04:33 AM;05/01/2019 10:00:08 PM;4364396;Cor 1 Naranja;L11;Vuelta
06/01/2019 12:04:33 AM;05/01/2019 10:40:41 PM;5604207;Cor 2 Azul;L25;Vuelta
06/01/2019 12:04:35 AM;05/01/2019 10:40:41 PM;3392538;Cor 2 Azul;L25;Vuelta
06/01/2019 12:04:39 AM;05/01/2019 10:40:41 PM;3939167;Cor 2 Azul;L25;Vuelta
06/01/2019 12:04:40 AM;05/01/2019 11:56:06 PM;4852858;Cor 6 Naranja;L68;Ida
06/01/2019 12:04:42 AM;05/01/2019 10:40:41 PM;5260530;Cor 2 Azul;L25;Vuelta
06/01/2019 12:04:42 AM;05/01/2019 10:40:41 PM;6087638;Cor 2 Azul;L23;Vuelta
06/01/2019 12:04:44 AM;05/01/2019 10:40:41 PM;6079859;Cor 2 Azul;L23;Vuelta
06/01/2019 12:04:55 AM;05/01/2019 10:28:54 PM;4594049;Cor 1 Naranja;L18;Vuelta
06/01/2019 12:04:56 AM;05/01/2019 11:21:32 PM;4653458;Cor 8 Rojo;L81;Ida
06/01/2019 12:04:57 AM;05/01/2019 11:45:44 PM;5760588;Cor 2 Azul;L26;Ida
06/01/2019 12:04:59 AM;05/01/2019 10:42:44 PM;6027065;Cor 7 Azul;L72;Vuelta
06/01/2019 12:05:00 AM;05/01/2019 10:06:04 PM;5235206;Cor 8 Rojo;L82;Vuelta
06/01/2019 12:05:01 AM;05/01/2019 10:42:44 PM;4356853;Cor 5 Amarillo;L50;Vuelta
06/01/2019 12:05:02 AM;05/01/2019 11:30:45 PM;6002786;Cor 4 Amarillo;L43;Vuelta
06/01/2019 12:05:02 AM;05/01/2019 10:03:42 PM;5213500;Cor 6 Naranja;L60;Vuelta
06/01/2019 12:05:03 AM;05/01/2019 10:42:44 PM;4979616;Cor 5 Amarillo;L50;Vuelta
06/01/2019 12:05:06 AM;05/01/2019 10:06:04 PM;4137355;Cor 8 Rojo;L82;Vuelta
06/01/2019 12:05:07 AM;05/01/2019 10:55:23 PM;4489933;Cor 8 Rojo;L80;Vuelta
06/01/2019 12:05:09 AM;05/01/2019 10:55:23 PM;6087121;Cor 8 Rojo;L80;Vuelta
06/01/2019 12:05:10 AM;05/01/2019 11:56:17 PM;4766346;Cor 3 Rojo;L30;Ida
06/01/2019 12:05:11 AM;05/01/2019 11:23:57 PM;8009488;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:05:14 AM;06/01/2019 12:01:38 AM;4251757;Cor 2 Azul;L21;Ida
06/01/2019 12:05:14 AM;05/01/2019 10:24:17 PM;5893855;Cor 6 Naranja;L62;Vuelta
06/01/2019 12:05:15 AM;05/01/2019 11:33:05 PM;5509095;Cor 6 Naranja;L60;Ida
06/01/2019 12:05:17 AM;05/01/2019 11:33:05 PM;5509095;Cor 6 Naranja;L60;Ida
06/01/2019 12:05:19 AM;05/01/2019 11:11:25 PM;5658442;Cor 1 Naranja;L18;Ida
06/01/2019 12:05:25 AM;05/01/2019 10:28:06 PM;4013877;Cor 7 Azul;L70;Vuelta
06/01/2019 12:05:30 AM;05/01/2019 10:00:08 PM;4864813;Cor 1 Naranja;L11;Vuelta
06/01/2019 12:05:31 AM;05/01/2019 11:23:57 PM;6021006;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:05:33 AM;05/01/2019 10:00:08 PM;4864813;Cor 1 Naranja;L11;Vuelta
06/01/2019 12:05:33 AM;05/01/2019 11:23:57 PM;3955678;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:05:37 AM;06/01/2019 12:01:51 AM;8006242;Cor 7 Azul;L74;Ida
06/01/2019 12:05:38 AM;05/01/2019 11:24:16 PM;3583017;Cor 6 Naranja;L62;Ida
06/01/2019 12:05:41 AM;05/01/2019 11:23:57 PM;5007789;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:05:41 AM;05/01/2019 11:24:16 PM;4283945;Cor 6 Naranja;L62;Ida
06/01/2019 12:05:46 AM;05/01/2019 10:47:23 PM;5253421;Cor 7 Azul;L74;Vuelta
06/01/2019 12:05:47 AM;06/01/2019 12:01:51 AM;8006242;Cor 7 Azul;L74;Ida
06/01/2019 12:05:48 AM;06/01/2019 12:03:38 AM;8009298;Cor 3 Rojo;L32;Ida
06/01/2019 12:05:48 AM;05/01/2019 10:47:23 PM;5253421;Cor 7 Azul;L74;Vuelta
06/01/2019 12:05:52 AM;05/01/2019 10:05:37 PM;6098905;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:05:54 AM;05/01/2019 10:05:37 PM;5229249;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:06:14 AM;05/01/2019 10:35:01 PM;10067500;Cor 7 Azul;L73;Vuelta
06/01/2019 12:06:27 AM;05/01/2019 10:39:58 PM;5458418;Cor 6 Naranja;L65;Vuelta
06/01/2019 12:06:28 AM;05/01/2019 11:33:33 PM;5695058;Cor 5 Amarillo;L53;Ida
06/01/2019 12:06:30 AM;05/01/2019 11:33:33 PM;5695058;Cor 5 Amarillo;L53;Ida
06/01/2019 12:06:38 AM;06/01/2019 12:01:51 AM;4662718;Cor 7 Azul;L74;Ida
06/01/2019 12:06:48 AM;05/01/2019 11:45:44 PM;5898767;Cor 2 Azul;L26;Ida
06/01/2019 12:06:51 AM;05/01/2019 11:52:07 PM;5948344;Cor 5 Amarillo;L45;Ida
06/01/2019 12:06:54 AM;05/01/2019 11:45:44 PM;5241447;Cor 2 Azul;L26;Ida
06/01/2019 12:06:55 AM;05/01/2019 11:52:07 PM;8083386;Cor 5 Amarillo;L45;Ida
06/01/2019 12:07:08 AM;05/01/2019 11:56:54 PM;2619513;Cor 6 Naranja;L60;Ida
06/01/2019 12:07:10 AM;05/01/2019 11:55:20 PM;3973045;TROLE;C;Ida
06/01/2019 12:07:14 AM;05/01/2019 11:21:50 PM;4762894;Cor 3 Rojo;L30;Ida
06/01/2019 12:07:17 AM;05/01/2019 10:36:02 PM;5817036;Cor 6 Naranja;L66;Vuelta
06/01/2019 12:07:19 AM;05/01/2019 11:02:41 PM;5347847;Cor 1 Naranja;L12;Ida
06/01/2019 12:07:21 AM;05/01/2019 11:02:41 PM;5347847;Cor 1 Naranja;L12;Ida
06/01/2019 12:07:36 AM;05/01/2019 10:47:23 PM;5650965;Cor 7 Azul;L74;Vuelta
06/01/2019 12:07:38 AM;05/01/2019 10:47:23 PM;5650965;Cor 7 Azul;L74;Vuelta
06/01/2019 12:07:42 AM;05/01/2019 11:30:25 PM;3512562;Cor 8 Rojo;L82;Ida
06/01/2019 12:07:44 AM;06/01/2019 12:05:28 AM;4892750;Cor 5 Amarillo;L53;Ida
06/01/2019 12:07:44 AM;05/01/2019 10:28:54 PM;3594567;Cor 1 Naranja;L18;Vuelta
06/01/2019 12:07:45 AM;05/01/2019 11:37:07 PM;5627115;Cor 4 Amarillo;L41;Ida
06/01/2019 12:07:46 AM;06/01/2019 12:05:28 AM;4892750;Cor 5 Amarillo;L53;Ida
06/01/2019 12:07:49 AM;06/01/2019 12:05:28 AM;5200906;Cor 5 Amarillo;L53;Ida
06/01/2019 12:07:50 AM;05/01/2019 11:56:54 PM;3045042;Cor 6 Naranja;L60;Ida
06/01/2019 12:07:54 AM;05/01/2019 10:35:12 PM;2253260;Cor 1 Naranja;L13;Vuelta
06/01/2019 12:07:58 AM;05/01/2019 11:57:54 PM;4332781;TROLE;B;Ida
06/01/2019 12:07:58 AM;05/01/2019 09:38:03 PM;2742421;Cor 1 Naranja;L12;Vuelta
06/01/2019 12:08:12 AM;05/01/2019 11:44:23 PM;3411599;Cor 5 Amarillo;L50;Ida
06/01/2019 12:08:30 AM;05/01/2019 11:30:45 PM;8090738;Cor 4 Amarillo;L43;Vuelta
06/01/2019 12:08:32 AM;05/01/2019 11:23:57 PM;3015720;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:08:33 AM;06/01/2019 12:02:01 AM;4692435;Cor 1 Naranja;L15;Ida
06/01/2019 12:08:35 AM;05/01/2019 11:26:31 PM;3418290;Cor 1 Naranja;L13;Ida
06/01/2019 12:08:38 AM;05/01/2019 10:16:31 PM;4492139;Cor 1 Naranja;L12;Vuelta
06/01/2019 12:08:38 AM;06/01/2019 12:02:01 AM;3413715;Cor 1 Naranja;L15;Ida
06/01/2019 12:08:40 AM;05/01/2019 11:47:42 PM;5030140;Cor 7 Azul;L71;Ida
06/01/2019 12:08:41 AM;05/01/2019 10:20:17 PM;5477681;Cor 8 Rojo;L80;Vuelta
06/01/2019 12:08:42 AM;05/01/2019 11:36:45 PM;8090604;Cor 4 Amarillo;L42;Ida
06/01/2019 12:08:43 AM;05/01/2019 11:30:45 PM;5220931;Cor 4 Amarillo;L43;Vuelta
06/01/2019 12:08:43 AM;05/01/2019 11:36:45 PM;8090604;Cor 4 Amarillo;L42;Ida
06/01/2019 12:08:44 AM;05/01/2019 11:21:32 PM;4340262;Cor 8 Rojo;L81;Ida
06/01/2019 12:08:45 AM;05/01/2019 10:35:31 PM;8017527;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:08:46 AM;05/01/2019 10:35:31 PM;8017527;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:08:47 AM;05/01/2019 10:05:37 PM;5370021;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:08:53 AM;05/01/2019 11:33:05 PM;6051400;Cor 6 Naranja;L60;Ida
06/01/2019 12:08:56 AM;05/01/2019 11:24:16 PM;6068310;Cor 6 Naranja;L62;Ida
06/01/2019 12:08:58 AM;05/01/2019 11:33:05 PM;8007604;Cor 6 Naranja;L60;Ida
06/01/2019 12:09:01 AM;05/01/2019 11:33:05 PM;5764985;Cor 6 Naranja;L60;Ida
06/01/2019 12:09:02 AM;05/01/2019 11:55:20 PM;4979062;TROLE;C;Ida
06/01/2019 12:09:03 AM;05/01/2019 11:33:05 PM;6036781;Cor 6 Naranja;L60;Ida
06/01/2019 12:09:03 AM;05/01/2019 11:24:16 PM;5338430;Cor 6 Naranja;L62;Ida
06/01/2019 12:09:04 AM;05/01/2019 11:56:54 PM;5315756;Cor 6 Naranja;L60;Ida
06/01/2019 12:09:05 AM;05/01/2019 10:24:17 PM;5552623;Cor 6 Naranja;L62;Vuelta
06/01/2019 12:09:05 AM;05/01/2019 10:07:21 PM;5761683;Cor 3 Rojo;L36;Vuelta
06/01/2019 12:09:09 AM;05/01/2019 10:24:17 PM;5965655;Cor 6 Naranja;L62;Vuelta
06/01/2019 12:09:10 AM;05/01/2019 11:33:05 PM;5171656;Cor 6 Naranja;L60;Ida
06/01/2019 12:09:10 AM;05/01/2019 11:33:02 PM;5140547;Cor 6 Naranja;L65;Ida
06/01/2019 12:09:18 AM;05/01/2019 10:34:03 PM;4753340;Cor 6 Naranja;L60;Vuelta
06/01/2019 12:09:23 AM;05/01/2019 11:30:27 PM;5745983;Cor 3 Rojo;L36;Ida
06/01/2019 12:09:25 AM;05/01/2019 10:06:04 PM;4423285;Cor 8 Rojo;L82;Vuelta
06/01/2019 12:09:26 AM;05/01/2019 10:49:29 PM;5237428;Cor 3 Rojo;L36;Vuelta
06/01/2019 12:09:43 AM;05/01/2019 11:36:45 PM;5549465;Cor 4 Amarillo;L42;Ida
06/01/2019 12:09:44 AM;05/01/2019 11:55:20 PM;5954713;TROLE;C;Ida
06/01/2019 12:09:44 AM;06/01/2019 12:03:38 AM;3185218;Cor 3 Rojo;L32;Ida
06/01/2019 12:09:47 AM;05/01/2019 10:40:30 PM;8090453;Cor 2 Azul;L21;Vuelta
06/01/2019 12:09:50 AM;05/01/2019 10:39:58 PM;4378626;Cor 6 Naranja;L65;Vuelta
06/01/2019 12:09:54 AM;06/01/2019 12:01:51 AM;2558715;Cor 7 Azul;L74;Ida
06/01/2019 12:09:55 AM;05/01/2019 11:33:33 PM;5037748;Cor 5 Amarillo;L53;Ida
06/01/2019 12:09:55 AM;05/01/2019 10:28:06 PM;4604866;Cor 7 Azul;L70;Vuelta
06/01/2019 12:09:56 AM;05/01/2019 11:33:33 PM;5037748;Cor 5 Amarillo;L53;Ida
06/01/2019 12:09:58 AM;05/01/2019 11:00:02 PM;4815902;Cor 2 Azul;L27;Vuelta
06/01/2019 12:09:59 AM;05/01/2019 11:00:02 PM;4815902;Cor 2 Azul;L27;Vuelta
06/01/2019 12:10:02 AM;05/01/2019 11:44:23 PM;5741510;Cor 5 Amarillo;L50;Ida
06/01/2019 12:10:03 AM;05/01/2019 11:23:57 PM;3993511;Cor 5 Amarillo;L51;Vuelta
06/01/2019 12:10:04 AM;05/01/2019 09:45:26 PM;4278258;Cor 1 Naranja;L15;Vuelta
06/01/2019 12:10:15 AM;05/01/2019 11:44:23 PM;5766408;Cor 5 Amarillo;L50;Ida
06/01/2019 12:10:16 AM;05/01/2019 11:51:28 PM;3310914;Cor 1 Naranja;L10;Ida
06/01/2019 12:10:17 AM;05/01/2019 11:44:23 PM;4658417;Cor 5 Amarillo;L50;Ida
06/01/2019 12:10:18 AM;05/01/2019 10:27:59 PM;6024220;Cor 7 Azul;L71;Vuelta
06/01/2019 12:10:23 AM;05/01/2019 11:52:07 PM;5791090;Cor 5 Amarillo;L45;Ida
06/01/2019 12:10:23 AM;05/01/2019 11:04:31 PM;4027104;Cor 1 Naranja;L16;Vuelta
06/01/2019 12:10:24 AM;05/01/2019 11:47:42 PM;4892037;Cor 7 Azul;L71;Ida
06/01/2019 12:10:26 AM;05/01/2019 11:47:42 PM;4251298;Cor 7 Azul;L71;Ida
06/01/2019 12:10:27 AM;05/01/2019 10:35:31 PM;2724936;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:10:29 AM;05/01/2019 10:35:31 PM;2724936;Cor 3 Rojo;L32;Vuelta
06/01/2019 12:10:30 AM;05/01/2019 11:12:27 PM;5750082;Cor 5 Amarillo;L50;Vuelta
06/01/2019 12:10:33 AM;05/01/2019 09:30:38 PM;4988380;Cor 3 Rojo;L35;Vuelta
06/01/2019 12:10:34 AM;05/01/2019 11:12:27 PM;4341767;Cor 5 Amarillo;L50;Vuelta
06/01/2019 12:10:35 AM;05/01/2019 11:09:56 PM;4525482;Cor 5 Amarillo;L52;Ida
06/01/2019 12:10:36 AM;05/01/2019 10:54:35 PM;2899563;Cor 3 Rojo;L30;Vuelta
06/01/2019 12:10:37 AM;05/01/2019 10:47:23 PM;5346249;Cor 7 Azul;L74;Vuelta
06/01/2019 12:10:38 AM;05/01/2019 11:55:20 PM;3276343;TROLE;C;Ida
06/01/2019 12:10:39 AM;05/01/2019 10:54:35 PM;8070859;Cor 3 Rojo;L30;Vuelta
06/01/2019 12:10:39 AM;05/01/2019 11:57:54 PM;4674759;TROLE;B;Ida
06/01/2019 12:10:39 AM;06/01/2019 12:05:28 AM;5733724;Cor 5 Amarillo;L53;Ida
06/01/2019 12:10:43 AM;06/01/2019 12:04:05 AM;5136897;Cor 5 Amarillo;L51;Ida
06/01/2019 12:10:45 AM;06/01/2019 12:04:05 AM;5136897;Cor 5 Amarillo;L51;Ida
06/01/2019 12:10:46 AM;05/01/2019 11:21:32 PM;5178283;Cor 8 Rojo;L81;Ida
06/01/2019 12:10:48 AM;05/01/2019 10:35:12 PM;5981103;Cor 1 Naranja;L13;Vuelta
06/01/2019 12:10:50 AM;05/01/2019 10:35:12 PM;6046854;Cor 1 Naranja;L13;Vuelta
06/01/2019 12:10:51 AM;05/01/2019 11:30:45 PM;5337902;Cor 4 Amarillo;L43;Vuelta
06/01/2019 12:10:57 AM;05/01/2019 11:13:39 PM;3230123;Cor 2 Azul;L24;Vuelta
06/01/2019 12:10:59 AM;05/01/2019 11:13:39 PM;3230123;Cor 2 Azul;L24;Vuelta
06/01/2019 12:11:00 AM;06/01/2019 12:03:04 AM;5948921;Cor 8 Rojo;L81;Ida
06/01/2019 12:11:01 AM;05/01/2019 11:13:39 PM;3230123;Cor 2 Azul;L24;Vuelta
06/01/2019 12:11:03 AM;05/01/2019 11:36:35 PM;4380116;Cor 8 Rojo;L84;Vuelta
06/01/2019 12:11:06 AM;05/01/2019 10:48:18 PM;3012072;Cor 2 Azul;L26;Vuelta
06/01/2019 12:11:11 AM;05/01/2019 11:36:35 PM;5773806;Cor 8 Rojo;L84;Vuelta
