FECHA;FECHAAPERTURA;TARJETA;CORREDOR;LINEA;SENTIDO
27/01/2019 07:32:20 AM;27/01/2019 06:53:51 AM;4378647;Cor 2 Azul;L26;Ida
27/01/2019 07:32:23 AM;27/01/2019 07:15:13 AM;4878791;Cor 1 Naranja;L10;Ida
27/01/2019 07:32:26 AM;27/01/2019 06:55:30 AM;5432630;Cor 6 Naranja;L65;Ida
27/01/2019 07:32:27 AM;27/01/2019 07:29:40 AM;5245118;Cor 2 Azul;L28;Ida
27/01/2019 07:32:28 AM;27/01/2019 07:11:02 AM;4327470;Cor 1 Naranja;L14;Ida
27/01/2019 07:32:29 AM;27/01/2019 07:10:16 AM;5598466;Cor 3 Rojo;L36;Ida
27/01/2019 07:32:31 AM;27/01/2019 07:11:02 AM;5415917;Cor 1 Naranja;L14;Ida
27/01/2019 07:32:34 AM;27/01/2019 06:34:00 AM;3843848;Cor 1 Naranja;L15;Ida
27/01/2019 07:32:46 AM;27/01/2019 06:12:36 AM;4577931;Cor 7 Azul;L74;Vuelta
27/01/2019 07:32:47 AM;27/01/2019 07:18:52 AM;5736798;Cor 7 Azul;L70;Ida
27/01/2019 07:32:48 AM;27/01/2019 06:00:44 AM;4279700;Cor 8 Rojo;L81;Vuelta
27/01/2019 07:32:48 AM;27/01/2019 07:16:04 AM;4069603;Cor 8 Rojo;L82;Ida
27/01/2019 07:32:49 AM;27/01/2019 07:18:52 AM;5514685;Cor 7 Azul;L70;Ida
27/01/2019 07:32:51 AM;27/01/2019 07:18:52 AM;5514685;Cor 7 Azul;L70;Ida
27/01/2019 07:32:52 AM;27/01/2019 06:31:26 AM;3033701;Cor 7 Azul;L70;Vuelta
27/01/2019 07:32:55 AM;27/01/2019 07:21:32 AM;5333403;Cor 8 Rojo;L84;Ida
27/01/2019 07:32:56 AM;27/01/2019 06:07:44 AM;5951433;Cor 3 Rojo;L32;Vuelta
27/01/2019 07:32:59 AM;27/01/2019 07:15:26 AM;5819697;Cor 6 Naranja;L60;Ida
27/01/2019 07:32:59 AM;27/01/2019 06:54:52 AM;4983214;Cor 7 Azul;L70;Ida
27/01/2019 07:33:00 AM;27/01/2019 06:16:06 AM;5559572;Cor 2 Azul;L23;Vuelta
27/01/2019 07:33:01 AM;27/01/2019 06:11:51 AM;5262760;Cor 3 Rojo;L36;Vuelta
27/01/2019 07:33:06 AM;27/01/2019 06:41:06 AM;4871626;Lín Anu Amarillo;A600;Ida
27/01/2019 07:33:25 AM;27/01/2019 07:20:29 AM;5569453;Cor 1 Naranja;L15;Ida
27/01/2019 07:33:25 AM;27/01/2019 07:11:02 AM;8004703;Cor 1 Naranja;L14;Ida
27/01/2019 07:33:27 AM;27/01/2019 07:03:30 AM;8000928;Cor 2 Azul;L23;Ida
27/01/2019 07:33:33 AM;27/01/2019 07:31:40 AM;8085238;TROLE;B;Ida
27/01/2019 07:33:34 AM;27/01/2019 07:01:05 AM;4340679;Cor 2 Azul;L22;Ida
27/01/2019 07:33:35 AM;27/01/2019 06:07:44 AM;5303191;Cor 3 Rojo;L32;Vuelta
27/01/2019 07:33:37 AM;27/01/2019 06:37:31 AM;3043162;Cor 5 Amarillo;L50;Vuelta
27/01/2019 07:33:39 AM;27/01/2019 07:01:38 AM;2854451;Cor 8 Rojo;L81;Ida
27/01/2019 07:33:42 AM;27/01/2019 07:29:40 AM;5015770;Cor 2 Azul;L28;Ida
27/01/2019 07:33:43 AM;27/01/2019 07:15:13 AM;5803383;Cor 1 Naranja;L10;Ida
27/01/2019 07:33:45 AM;27/01/2019 06:39:05 AM;4103175;Cor 1 Naranja;L17;Vuelta
27/01/2019 07:33:46 AM;27/01/2019 07:21:32 AM;6049670;Cor 8 Rojo;L84;Ida
27/01/2019 07:33:46 AM;27/01/2019 07:13:24 AM;5522779;Cor 6 Naranja;L66;Ida
27/01/2019 07:33:48 AM;27/01/2019 06:54:52 AM;5964687;Cor 7 Azul;L70;Ida
27/01/2019 07:33:49 AM;27/01/2019 06:31:26 AM;8005389;Cor 7 Azul;L70;Vuelta
27/01/2019 07:33:49 AM;27/01/2019 06:40:06 AM;3191788;Cor 7 Azul;L71;Vuelta
27/01/2019 07:33:50 AM;27/01/2019 06:31:26 AM;8005389;Cor 7 Azul;L70;Vuelta
27/01/2019 07:33:51 AM;27/01/2019 07:26:10 AM;5151629;Cor 4 Amarillo;L44;Ida
27/01/2019 07:33:51 AM;27/01/2019 05:53:24 AM;5142102;Cor 8 Rojo;L82;Vuelta
27/01/2019 07:33:53 AM;27/01/2019 06:01:37 AM;4908492;Cor 6 Naranja;L66;Vuelta
27/01/2019 07:33:55 AM;27/01/2019 07:18:52 AM;3162541;Cor 7 Azul;L70;Ida
27/01/2019 07:33:55 AM;27/01/2019 05:53:24 AM;5475252;Cor 8 Rojo;L82;Vuelta
27/01/2019 07:34:01 AM;27/01/2019 07:10:16 AM;5783163;Cor 3 Rojo;L36;Ida
27/01/2019 07:34:02 AM;27/01/2019 06:24:47 AM;5732409;Cor 1 Naranja;L16;Vuelta
27/01/2019 07:34:07 AM;27/01/2019 06:10:05 AM;5818980;Cor 2 Azul;L24;Ida
27/01/2019 07:34:08 AM;27/01/2019 05:45:20 AM;5244937;Cor 8 Rojo;L83;Vuelta
27/01/2019 07:34:13 AM;27/01/2019 06:43:22 AM;4458675;Cor 8 Rojo;L85;Vuelta
27/01/2019 07:34:15 AM;27/01/2019 06:51:51 AM;3991216;TROLE;B;Vuelta
27/01/2019 07:34:16 AM;27/01/2019 07:33:32 AM;3452874;Cor 8 Rojo;AeroBus;Ida
27/01/2019 07:34:18 AM;27/01/2019 06:37:31 AM;4256255;Cor 5 Amarillo;L50;Vuelta
27/01/2019 07:34:19 AM;27/01/2019 06:15:05 AM;3005165;Cor 2 Azul;L28;Vuelta
27/01/2019 07:34:21 AM;27/01/2019 07:04:08 AM;2031698;Cor 2 Azul;L27;Ida
27/01/2019 07:34:23 AM;27/01/2019 07:23:54 AM;5243172;Cor 2 Azul;L26;Ida
27/01/2019 07:34:25 AM;27/01/2019 07:23:54 AM;5243172;Cor 2 Azul;L26;Ida
27/01/2019 07:34:27 AM;27/01/2019 06:10:06 AM;6059960;Cor 5 Amarillo;L52;Vuelta
27/01/2019 07:34:28 AM;27/01/2019 07:04:44 AM;4609125;Cor 1 Naranja;L13;Ida
27/01/2019 07:34:31 AM;27/01/2019 07:23:54 AM;5154195;Cor 2 Azul;L26;Ida
27/01/2019 07:34:33 AM;27/01/2019 07:01:44 AM;5743920;Cor 2 Azul;L25;Ida
27/01/2019 07:34:37 AM;27/01/2019 06:05:30 AM;4770586;Cor 2 Azul;L29;Vuelta
27/01/2019 07:34:42 AM;27/01/2019 07:26:10 AM;3029289;Cor 4 Amarillo;L44;Ida
27/01/2019 07:34:43 AM;27/01/2019 04:37:25 AM;4536378;Cor 7 Azul;L72;Vuelta
27/01/2019 07:34:44 AM;27/01/2019 07:26:10 AM;3029289;Cor 4 Amarillo;L44;Ida
27/01/2019 07:34:45 AM;27/01/2019 06:31:26 AM;5187952;Cor 7 Azul;L70;Vuelta
27/01/2019 07:34:46 AM;27/01/2019 06:55:27 AM;6038561;Cor 1 Naranja;L18;Vuelta
27/01/2019 07:34:48 AM;27/01/2019 07:23:00 AM;5663653;Cor 4 Amarillo;L41;Ida
27/01/2019 07:34:48 AM;27/01/2019 04:37:25 AM;3382161;Cor 7 Azul;L72;Vuelta
27/01/2019 07:34:50 AM;27/01/2019 06:14:37 AM;4210531;Cor 1 Naranja;L18;Vuelta
27/01/2019 07:34:51 AM;27/01/2019 07:20:29 AM;5527256;Cor 1 Naranja;L15;Ida
27/01/2019 07:34:51 AM;27/01/2019 07:07:51 AM;8019528;Cor 7 Azul;L73;Ida
27/01/2019 07:34:52 AM;27/01/2019 06:14:37 AM;4210531;Cor 1 Naranja;L18;Vuelta
27/01/2019 07:34:59 AM;27/01/2019 07:29:40 AM;4941330;Cor 2 Azul;L28;Ida
27/01/2019 07:35:01 AM;27/01/2019 06:41:25 AM;3814373;Cor 1 Naranja;L14;Ida
27/01/2019 07:35:08 AM;27/01/2019 05:42:17 AM;5043299;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:35:09 AM;27/01/2019 06:45:22 AM;5513934;Cor 5 Amarillo;L45;Vuelta
27/01/2019 07:35:09 AM;27/01/2019 07:00:45 AM;3223051;Cor 2 Azul;L27;Vuelta
27/01/2019 07:35:11 AM;27/01/2019 07:29:40 AM;4941330;Cor 2 Azul;L28;Ida
27/01/2019 07:35:11 AM;27/01/2019 06:45:22 AM;5643249;Cor 5 Amarillo;L45;Vuelta
27/01/2019 07:35:14 AM;27/01/2019 07:19:23 AM;3136317;Cor 3 Rojo;L31;Ida
27/01/2019 07:35:16 AM;27/01/2019 05:45:20 AM;5064505;Cor 8 Rojo;L83;Vuelta
27/01/2019 07:35:16 AM;27/01/2019 07:25:01 AM;6072283;TROLE;C;Ida
27/01/2019 07:35:23 AM;27/01/2019 07:25:33 AM;5968399;Cor 4 Amarillo;L42;Ida
27/01/2019 07:35:31 AM;27/01/2019 07:24:05 AM;4922309;Cor 3 Rojo;L33;Ida
27/01/2019 07:35:34 AM;27/01/2019 07:13:24 AM;5137001;Cor 6 Naranja;L66;Ida
27/01/2019 07:35:36 AM;27/01/2019 05:52:42 AM;4117535;Cor 1 Naranja;L10;Vuelta
27/01/2019 07:35:36 AM;27/01/2019 07:13:24 AM;5770166;Cor 6 Naranja;L66;Ida
27/01/2019 07:35:36 AM;27/01/2019 06:37:07 AM;5694731;Cor 2 Azul;L20;Vuelta
27/01/2019 07:35:40 AM;27/01/2019 05:53:24 AM;5142102;Cor 8 Rojo;L82;Vuelta
27/01/2019 07:35:41 AM;27/01/2019 05:46:20 AM;3533636;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:35:43 AM;27/01/2019 05:58:19 AM;3468552;Cor 1 Naranja;L12;Vuelta
27/01/2019 07:35:45 AM;27/01/2019 05:58:19 AM;2449684;Cor 1 Naranja;L12;Vuelta
27/01/2019 07:35:49 AM;27/01/2019 07:22:54 AM;5276672;Cor 7 Azul;L74;Ida
27/01/2019 07:35:50 AM;27/01/2019 06:02:21 AM;3146255;Cor 4 Amarillo;L44;Vuelta
27/01/2019 07:35:51 AM;27/01/2019 07:29:32 AM;8006201;Cor 1 Naranja;L16;Ida
27/01/2019 07:35:53 AM;27/01/2019 07:03:58 AM;4437144;Cor 8 Rojo;L80;Ida
27/01/2019 07:35:54 AM;27/01/2019 06:55:18 AM;5962995;Cor 6 Naranja;L60;Ida
27/01/2019 07:35:56 AM;27/01/2019 07:03:58 AM;4463984;Cor 8 Rojo;L80;Ida
27/01/2019 07:35:56 AM;27/01/2019 06:55:18 AM;3015775;Cor 6 Naranja;L60;Ida
27/01/2019 07:35:57 AM;27/01/2019 06:14:37 AM;8006625;Cor 1 Naranja;L18;Vuelta
27/01/2019 07:36:13 AM;27/01/2019 07:10:16 AM;5717959;Cor 3 Rojo;L36;Ida
27/01/2019 07:36:17 AM;27/01/2019 06:16:06 AM;5201243;Cor 2 Azul;L23;Vuelta
27/01/2019 07:36:18 AM;27/01/2019 06:02:08 AM;5521992;Cor 7 Azul;L71;Vuelta
27/01/2019 07:36:18 AM;27/01/2019 07:01:38 AM;4525482;Cor 8 Rojo;L81;Ida
27/01/2019 07:36:18 AM;27/01/2019 06:25:16 AM;3221728;Cor 2 Azul;L24;Vuelta
27/01/2019 07:36:20 AM;27/01/2019 06:16:06 AM;4844217;Cor 2 Azul;L23;Vuelta
27/01/2019 07:36:26 AM;27/01/2019 07:23:00 AM;6036208;Cor 4 Amarillo;L41;Ida
27/01/2019 07:36:28 AM;27/01/2019 07:17:11 AM;4764159;Cor 5 Amarillo;L53;Ida
27/01/2019 07:36:31 AM;27/01/2019 06:48:16 AM;4539730;Cor 6 Naranja;L62;Ida
27/01/2019 07:36:34 AM;27/01/2019 06:15:05 AM;4948730;Cor 2 Azul;L28;Vuelta
27/01/2019 07:36:38 AM;27/01/2019 07:19:15 AM;5531944;Cor 2 Azul;L20;Ida
27/01/2019 07:36:41 AM;27/01/2019 06:16:06 AM;5241944;Cor 2 Azul;L23;Vuelta
27/01/2019 07:36:41 AM;27/01/2019 05:53:06 AM;4880107;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:36:42 AM;27/01/2019 07:10:11 AM;4840501;Cor 5 Amarillo;L54;Ida
27/01/2019 07:36:43 AM;27/01/2019 06:11:51 AM;8017577;Cor 3 Rojo;L36;Vuelta
27/01/2019 07:36:44 AM;27/01/2019 05:46:20 AM;5849113;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:36:47 AM;27/01/2019 07:15:13 AM;5787612;Cor 1 Naranja;L10;Ida
27/01/2019 07:36:47 AM;27/01/2019 07:25:01 AM;6087013;TROLE;C;Ida
27/01/2019 07:36:52 AM;27/01/2019 05:46:20 AM;5984135;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:37:15 AM;27/01/2019 07:32:01 AM;6055551;Cor 5 Amarillo;L50;Ida
27/01/2019 07:37:17 AM;27/01/2019 06:45:22 AM;5752628;Cor 5 Amarillo;L45;Vuelta
27/01/2019 07:37:18 AM;27/01/2019 07:31:40 AM;8017848;TROLE;B;Ida
27/01/2019 07:37:20 AM;27/01/2019 07:24:05 AM;5971225;Cor 3 Rojo;L33;Ida
27/01/2019 07:37:21 AM;27/01/2019 07:31:40 AM;8017848;TROLE;B;Ida
27/01/2019 07:37:21 AM;27/01/2019 05:45:20 AM;5600677;Cor 8 Rojo;L83;Vuelta
27/01/2019 07:37:22 AM;27/01/2019 07:10:11 AM;2846006;Cor 5 Amarillo;L54;Ida
27/01/2019 07:37:22 AM;27/01/2019 06:45:22 AM;4045202;Cor 5 Amarillo;L45;Vuelta
27/01/2019 07:37:23 AM;27/01/2019 06:39:05 AM;4615915;Cor 1 Naranja;L17;Vuelta
27/01/2019 07:37:25 AM;27/01/2019 06:00:44 AM;5246433;Cor 8 Rojo;L81;Vuelta
27/01/2019 07:37:26 AM;27/01/2019 06:14:37 AM;4428293;Cor 1 Naranja;L18;Vuelta
27/01/2019 07:37:30 AM;27/01/2019 05:42:17 AM;6086451;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:37:30 AM;27/01/2019 06:58:00 AM;5245055;Cor 3 Rojo;L36;Vuelta
27/01/2019 07:37:31 AM;27/01/2019 06:11:51 AM;2949953;Cor 3 Rojo;L36;Vuelta
27/01/2019 07:37:32 AM;27/01/2019 06:12:23 AM;5720448;Cor 2 Azul;L27;Vuelta
27/01/2019 07:37:36 AM;27/01/2019 06:55:18 AM;3950984;Cor 6 Naranja;L60;Ida
27/01/2019 07:37:37 AM;27/01/2019 07:35:45 AM;5699163;Cor 2 Azul;L23;Ida
27/01/2019 07:37:47 AM;27/01/2019 05:35:22 AM;4582288;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:37:49 AM;27/01/2019 07:36:20 AM;5331783;Cor 2 Azul;L27;Ida
27/01/2019 07:37:55 AM;27/01/2019 06:31:26 AM;5227348;Cor 7 Azul;L70;Vuelta
27/01/2019 07:37:55 AM;27/01/2019 07:36:20 AM;4401204;Cor 2 Azul;L27;Ida
27/01/2019 07:37:56 AM;27/01/2019 07:34:46 AM;3918935;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:37:56 AM;27/01/2019 07:01:17 AM;5113066;Lín Anu Amarillo;A601;Ida
27/01/2019 07:37:58 AM;27/01/2019 06:24:54 AM;5267513;Cor 2 Azul;L27;Vuelta
27/01/2019 07:37:58 AM;27/01/2019 07:20:56 AM;2786417;Lín Anu Amarillo;A600;Ida
27/01/2019 07:37:59 AM;27/01/2019 07:01:38 AM;5996318;Cor 8 Rojo;L81;Ida
27/01/2019 07:38:00 AM;27/01/2019 06:37:07 AM;6091257;Cor 2 Azul;L20;Vuelta
27/01/2019 07:38:02 AM;27/01/2019 06:39:05 AM;4057916;Cor 1 Naranja;L17;Vuelta
27/01/2019 07:38:07 AM;27/01/2019 07:22:49 AM;8005018;Cor 7 Azul;L72;Ida
27/01/2019 07:38:08 AM;27/01/2019 07:13:24 AM;3271293;Cor 6 Naranja;L66;Ida
27/01/2019 07:38:10 AM;27/01/2019 06:48:16 AM;3790103;Cor 6 Naranja;L62;Ida
27/01/2019 07:38:12 AM;27/01/2019 07:13:24 AM;5758779;Cor 6 Naranja;L66;Ida
27/01/2019 07:38:14 AM;27/01/2019 07:13:24 AM;5758779;Cor 6 Naranja;L66;Ida
27/01/2019 07:38:23 AM;27/01/2019 07:13:24 AM;3938151;Cor 6 Naranja;L66;Ida
27/01/2019 07:38:24 AM;27/01/2019 06:23:10 AM;5181069;Cor 2 Azul;L25;Vuelta
27/01/2019 07:38:27 AM;27/01/2019 07:14:32 AM;5350846;TROLE;A;Ida
27/01/2019 07:38:29 AM;27/01/2019 07:25:37 AM;3061193;Cor 8 Rojo;L85;Ida
27/01/2019 07:38:31 AM;27/01/2019 06:24:47 AM;6099950;Cor 1 Naranja;L16;Vuelta
27/01/2019 07:38:33 AM;27/01/2019 06:24:47 AM;6099950;Cor 1 Naranja;L16;Vuelta
27/01/2019 07:38:39 AM;27/01/2019 07:32:01 AM;3439851;Cor 5 Amarillo;L50;Ida
27/01/2019 07:38:40 AM;27/01/2019 06:24:47 AM;4663400;Cor 1 Naranja;L16;Vuelta
27/01/2019 07:38:45 AM;27/01/2019 06:23:10 AM;5179755;Cor 2 Azul;L25;Vuelta
27/01/2019 07:38:49 AM;27/01/2019 07:04:08 AM;8076040;Cor 2 Azul;L27;Ida
27/01/2019 07:38:51 AM;27/01/2019 07:04:08 AM;5101408;Cor 2 Azul;L27;Ida
27/01/2019 07:38:52 AM;27/01/2019 07:04:08 AM;5101408;Cor 2 Azul;L27;Ida
27/01/2019 07:38:55 AM;27/01/2019 06:07:44 AM;5548462;Cor 3 Rojo;L32;Vuelta
27/01/2019 07:39:02 AM;27/01/2019 07:31:36 AM;5961931;Cor 1 Naranja;L11;Ida
27/01/2019 07:39:02 AM;27/01/2019 05:45:29 AM;4814384;Cor 1 Naranja;L13;Vuelta
27/01/2019 07:39:04 AM;27/01/2019 07:22:49 AM;5431585;Cor 7 Azul;L72;Ida
27/01/2019 07:39:04 AM;27/01/2019 06:25:16 AM;3544509;Cor 2 Azul;L24;Vuelta
27/01/2019 07:39:13 AM;27/01/2019 06:29:31 AM;3921871;Cor 6 Naranja;L64;Vuelta
27/01/2019 07:39:15 AM;27/01/2019 07:34:46 AM;3104969;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:39:19 AM;27/01/2019 06:35:39 AM;5649814;Cor 7 Azul;L72;Ida
27/01/2019 07:39:23 AM;27/01/2019 06:03:32 AM;4607994;Cor 4 Amarillo;L40;Vuelta
27/01/2019 07:39:24 AM;27/01/2019 07:31:40 AM;5295544;TROLE;B;Ida
27/01/2019 07:39:29 AM;27/01/2019 07:04:08 AM;5101408;Cor 2 Azul;L27;Ida
27/01/2019 07:39:39 AM;27/01/2019 06:15:05 AM;5639778;Cor 2 Azul;L28;Vuelta
27/01/2019 07:39:40 AM;27/01/2019 07:31:36 AM;5611947;Cor 1 Naranja;L11;Ida
27/01/2019 07:39:40 AM;27/01/2019 06:23:11 AM;5391277;Cor 6 Naranja;L65;Vuelta
27/01/2019 07:39:41 AM;27/01/2019 06:16:10 AM;3501894;Cor 4 Amarillo;L42;Vuelta
27/01/2019 07:39:43 AM;27/01/2019 05:46:20 AM;8084408;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:39:43 AM;27/01/2019 06:16:10 AM;3501894;Cor 4 Amarillo;L42;Vuelta
27/01/2019 07:39:45 AM;27/01/2019 07:18:52 AM;5970007;Cor 7 Azul;L70;Ida
27/01/2019 07:39:47 AM;27/01/2019 07:18:52 AM;3710199;Cor 7 Azul;L70;Ida
27/01/2019 07:39:49 AM;27/01/2019 06:23:11 AM;6071439;Cor 6 Naranja;L65;Vuelta
27/01/2019 07:39:53 AM;27/01/2019 07:17:11 AM;5998923;Cor 5 Amarillo;L53;Ida
27/01/2019 07:39:53 AM;27/01/2019 06:10:05 AM;5489470;Cor 2 Azul;L24;Ida
27/01/2019 07:40:04 AM;27/01/2019 05:42:17 AM;5126666;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:08 AM;27/01/2019 06:00:44 AM;5032903;Cor 8 Rojo;L81;Vuelta
27/01/2019 07:40:12 AM;27/01/2019 05:42:17 AM;4843160;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:14 AM;27/01/2019 05:42:17 AM;5840488;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:15 AM;27/01/2019 06:30:32 AM;3522984;Cor 3 Rojo;L35;Vuelta
27/01/2019 07:40:23 AM;27/01/2019 07:15:26 AM;2377547;Cor 6 Naranja;L60;Ida
27/01/2019 07:40:27 AM;27/01/2019 07:23:40 AM;5841875;Cor 4 Amarillo;L40;Ida
27/01/2019 07:40:30 AM;27/01/2019 07:32:01 AM;5570263;Cor 5 Amarillo;L50;Ida
27/01/2019 07:40:30 AM;27/01/2019 06:41:06 AM;4770679;Lín Anu Amarillo;A600;Ida
27/01/2019 07:40:32 AM;27/01/2019 07:32:01 AM;5570263;Cor 5 Amarillo;L50;Ida
27/01/2019 07:40:33 AM;27/01/2019 07:39:30 AM;2696028;Cor 1 Naranja;L10;Vuelta
27/01/2019 07:40:35 AM;27/01/2019 07:01:44 AM;5848074;Cor 2 Azul;L25;Ida
27/01/2019 07:40:37 AM;27/01/2019 06:51:22 AM;5794084;Cor 1 Naranja;L11;Ida
27/01/2019 07:40:40 AM;27/01/2019 07:40:09 AM;6053661;Cor 3 Rojo;L32;Ida
27/01/2019 07:40:41 AM;27/01/2019 07:21:22 AM;5289556;Cor 5 Amarillo;L45;Ida
27/01/2019 07:40:43 AM;27/01/2019 07:40:09 AM;3300559;Cor 3 Rojo;L32;Ida
27/01/2019 07:40:44 AM;27/01/2019 07:36:20 AM;3499674;Cor 2 Azul;L27;Ida
27/01/2019 07:40:44 AM;27/01/2019 05:35:22 AM;5926097;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:45 AM;27/01/2019 06:31:26 AM;3520603;Cor 7 Azul;L70;Vuelta
27/01/2019 07:40:46 AM;27/01/2019 05:35:22 AM;4853571;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:50 AM;27/01/2019 07:16:04 AM;5970319;Cor 8 Rojo;L82;Ida
27/01/2019 07:40:50 AM;27/01/2019 05:53:06 AM;5126335;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:40:53 AM;27/01/2019 05:53:06 AM;2208723;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:40:53 AM;27/01/2019 05:35:22 AM;4853571;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:40:55 AM;27/01/2019 05:53:06 AM;4299930;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:40:57 AM;27/01/2019 05:35:22 AM;5591834;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:41:01 AM;27/01/2019 05:35:22 AM;5053809;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:41:02 AM;27/01/2019 07:18:50 AM;4548589;Cor 1 Naranja;L17;Ida
27/01/2019 07:41:05 AM;27/01/2019 07:00:13 AM;5963355;Cor 3 Rojo;L34;Vuelta
27/01/2019 07:41:13 AM;27/01/2019 06:31:26 AM;3609265;Cor 7 Azul;L70;Vuelta
27/01/2019 07:41:13 AM;27/01/2019 05:42:17 AM;5530278;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:41:16 AM;27/01/2019 05:42:17 AM;4171902;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:41:20 AM;27/01/2019 06:24:54 AM;5828832;Cor 2 Azul;L27;Vuelta
27/01/2019 07:41:20 AM;27/01/2019 07:31:40 AM;4246329;TROLE;B;Ida
27/01/2019 07:41:28 AM;27/01/2019 07:39:30 AM;5759625;Cor 1 Naranja;L10;Vuelta
27/01/2019 07:41:31 AM;27/01/2019 07:03:58 AM;5822307;Cor 8 Rojo;L80;Ida
27/01/2019 07:41:43 AM;27/01/2019 05:46:20 AM;4879854;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:41:44 AM;27/01/2019 07:34:46 AM;5296921;Cor 6 Naranja;L60;Vuelta
27/01/2019 07:41:45 AM;27/01/2019 05:46:20 AM;6055471;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:41:52 AM;27/01/2019 05:35:22 AM;4011679;Cor 1 Naranja;L14;Vuelta
27/01/2019 07:41:56 AM;27/01/2019 07:32:01 AM;8012482;Cor 5 Amarillo;L50;Ida
27/01/2019 07:41:58 AM;27/01/2019 07:32:07 AM;3128733;Cor 3 Rojo;L35;Ida
27/01/2019 07:42:10 AM;27/01/2019 07:19:23 AM;5368057;Cor 3 Rojo;L31;Ida
27/01/2019 07:42:11 AM;27/01/2019 07:13:24 AM;2968550;Cor 6 Naranja;L66;Ida
27/01/2019 07:42:12 AM;27/01/2019 06:32:26 AM;5984483;Cor 5 Amarillo;L54;Vuelta
27/01/2019 07:42:14 AM;27/01/2019 07:13:24 AM;3547607;Cor 6 Naranja;L66;Ida
27/01/2019 07:42:25 AM;27/01/2019 07:21:36 AM;3094639;Cor 7 Azul;L71;Ida
27/01/2019 07:42:26 AM;27/01/2019 07:40:46 AM;5759669;Cor 7 Azul;L75;Ida
27/01/2019 07:42:27 AM;27/01/2019 05:32:23 AM;5954961;Cor 6 Naranja;L62;Vuelta
27/01/2019 07:42:30 AM;27/01/2019 07:39:58 AM;3388241;Cor 2 Azul;L20;Ida
27/01/2019 07:42:32 AM;27/01/2019 07:21:36 AM;4961802;Cor 7 Azul;L71;Ida
27/01/2019 07:42:34 AM;27/01/2019 07:40:09 AM;3942951;Cor 3 Rojo;L32;Ida
27/01/2019 07:42:34 AM;27/01/2019 07:21:36 AM;3941236;Cor 7 Azul;L71;Ida
27/01/2019 07:42:38 AM;27/01/2019 07:11:02 AM;4327470;Cor 1 Naranja;L14;Ida
27/01/2019 07:42:54 AM;27/01/2019 06:20:06 AM;4314878;Lín Anu Amarillo;A601;Ida
27/01/2019 07:42:55 AM;27/01/2019 06:29:24 AM;4216671;Cor 2 Azul;L21;Vuelta
27/01/2019 07:42:56 AM;27/01/2019 06:30:56 AM;6040063;Cor 6 Naranja;L61;Vuelta
27/01/2019 07:43:01 AM;27/01/2019 07:40:09 AM;4987487;Cor 3 Rojo;L32;Ida
27/01/2019 07:43:03 AM;27/01/2019 05:46:20 AM;8084408;Cor 1 Naranja;L11;Vuelta
27/01/2019 07:43:10 AM;27/01/2019 06:37:31 AM;9019924;Cor 5 Amarillo;L50;Vuelta
27/01/2019 07:43:11 AM;27/01/2019 07:21:22 AM;5561008;Cor 5 Amarillo;L45;Ida
27/01/2019 07:43:13 AM;27/01/2019 07:21:22 AM;5172120;Cor 5 Amarillo;L45;Ida
27/01/2019 07:43:14 AM;27/01/2019 06:23:11 AM;4923174;Cor 6 Naranja;L65;Vuelta
27/01/2019 07:43:18 AM;27/01/2019 05:53:24 AM;5670011;Cor 8 Rojo;L82;Vuelta
27/01/2019 07:43:23 AM;27/01/2019 07:23:40 AM;5487362;Cor 4 Amarillo;L40;Ida
27/01/2019 07:43:23 AM;27/01/2019 05:58:19 AM;5262901;Cor 1 Naranja;L12;Vuelta
27/01/2019 07:43:24 AM;27/01/2019 07:25:01 AM;4631986;TROLE;C;Ida
27/01/2019 07:43:25 AM;27/01/2019 07:23:40 AM;5217765;Cor 4 Amarillo;L40;Ida
27/01/2019 07:43:27 AM;27/01/2019 07:23:40 AM;5733724;Cor 4 Amarillo;L40;Ida
